Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
5468	4.5000	0.9579	0.9611
5469	3.5000	0.7450	0.7475
5470	4.5000	0.9579	0.9611
5471	3.5000	0.7450	0.7475
5472	2.5000	0.5321	0.5340
5473	4.5000	0.9579	0.9611
5474	4.5000	0.9579	0.9611
5475	4.5000	0.9579	0.9611
5476	4.5000	0.9579	0.9611
5477	3.5000	0.7450	0.7475
5478	3.5000	0.7450	0.7475
5479	4.5000	0.9579	0.9611
5480	4.5000	0.9579	0.9611
5481	3.5000	0.7450	0.7475
5482	4.5000	0.9579	0.9611
5483	4.5000	0.9579	0.9611
5484	3.5000	0.7450	0.7475
5485	4.5000	0.9579	0.9611
5486	3.5000	0.7450	0.7475
5487	4.5000	0.9579	0.9611
5488	4.5000	0.9579	0.9611
5489	4.5000	0.9579	0.9611
5490	4.5000	0.9579	0.9611
5491	4.5000	0.9579	0.9611
5492	4.5000	0.9579	0.9611
5493	4.5000	0.9579	0.9611
5494	4.5000	0.9579	0.9611
5495	3.5000	0.7450	0.7475
5496	4.5000	0.9579	0.9611
5497	4.5000	0.9579	0.9611
5498	4.5000	0.9579	0.9611
5499	4.5000	0.9579	0.9611
5500	4.5000	0.9579	0.9611
5501	4.5000	0.9579	0.9611
5502	4.5000	0.9579	0.9611
5503	3.5000	0.7450	0.7475
5504	4.5000	0.9579	0.9611
5505	4.5000	0.9579	0.9611
5506	4.5000	0.9579	0.9611
5507	4.5000	0.9579	0.9611
5508	3.5000	0.7450	0.7475
5509	4.5000	0.9579	0.9611
5510	4.5000	0.9579	0.9611
5511	4.5000	0.9579	0.9611
5512	4.5000	0.9579	0.9611
5513	3.5000	0.7450	0.7475
5514	4.5000	0.9579	0.9611
5515	4.5000	0.9579	0.9611
5516	4.5000	0.9579	0.9611
5517	4.5000	0.9579	0.9611
5518	3.5000	0.7450	0.7475
5519	4.5000	0.9579	0.9611
5520	4.5000	0.9579	0.9611
5521	4.5000	0.9579	0.9611
5522	4.5000	0.9579	0.9611
5523	3.5000	0.7450	0.7475
5524	2.5000	0.5321	0.5340
5525	4.5000	0.9579	0.9611
5526	4.5000	0.9579	0.9611
5527	2.5000	0.5321	0.5340
5528	3.5000	0.7450	0.7475
5529	4.5000	0.9579	0.9611
5530	4.5000	0.9579	0.9611
5531	4.5000	0.9579	0.9611
5532	4.5000	0.9579	0.9611
5533	4.5000	0.9579	0.9611
5534	4.5000	0.9579	0.9611
5535	3.5000	0.7450	0.7475
5536	4.5000	0.9579	0.9611
5537	4.5000	0.9579	0.9611
5538	4.5000	0.9579	0.9611
5539	4.5000	0.9579	0.9611
5540	3.5000	0.7450	0.7475
5541	4.5000	0.9579	0.9611
5542	2.5000	0.5321	0.5340
5543	2.5000	0.5321	0.5340
5544	4.5000	0.9579	0.9611
5545	4.5000	0.9579	0.9611
5546	4.5000	0.9579	0.9611
5547	4.5000	0.9579	0.9611
5548	3.5000	0.7450	0.7475
5549	4.5000	0.9579	0.9611
5550	4.5000	0.9579	0.9611
5551	3.5000	0.7450	0.7475
5552	4.5000	0.9579	0.9611
5553	4.5000	0.9579	0.9611
5554	4.5000	0.9579	0.9611
5555	4.5000	0.9579	0.9611
5556	4.5000	0.9579	0.9611
5557	4.5000	0.9579	0.9611
5558	4.5000	0.9579	0.9611
5559	3.5000	0.7450	0.7475
5560	2.5000	0.5321	0.5340
5561	3.5000	0.7450	0.7475
5562	4.5000	0.9579	0.9611
5563	2.5000	0.5321	0.5340
5564	4.5000	0.9579	0.9611
5565	3.5000	0.7450	0.7475
5566	3.5000	0.7450	0.7475
5567	4.5000	0.9579	0.9611
5568	4.5000	0.9579	0.9611
5569	3.5000	0.7450	0.7475
5570	3.5000	0.7450	0.7475
5571	4.5000	0.9579	0.9611
5572	4.5000	0.9579	0.9611
5573	4.5000	0.9579	0.9611
5574	3.5000	0.7450	0.7475
5575	2.5000	0.5321	0.5340
5576	4.5000	0.9579	0.9611
5577	4.5000	0.9579	0.9611
5578	4.5000	0.9579	0.9611
5579	3.5000	0.7450	0.7475
5580	3.5000	0.7450	0.7475
5581	4.5000	0.9579	0.9611
5582	3.5000	0.7450	0.7475
5583	4.5000	0.9579	0.9611
5584	4.5000	0.9579	0.9611
5585	4.5000	0.9579	0.9611
5586	4.5000	0.9579	0.9611
5587	4.5000	0.9579	0.9611
5588	4.5000	0.9579	0.9611
5589	4.5000	0.9579	0.9611
5590	4.5000	0.9579	0.9611
5591	4.5000	0.9579	0.9611
5592	4.5000	0.9579	0.9611
5593	3.5000	0.7450	0.7475
5594	4.5000	0.9579	0.9611
5595	4.5000	0.9579	0.9611
5596	4.5000	0.9579	0.9611
5597	4.5000	0.9579	0.9611
5598	4.5000	0.9579	0.9611
5599	4.5000	0.9579	0.9611
5600	4.5000	0.9579	0.9611
5601	4.5000	0.9579	0.9611
5602	4.5000	0.9579	0.9611
5603	4.5000	0.9579	0.9611
5604	4.5000	0.9579	0.9611
5605	4.5000	0.9579	0.9611
5606	3.5000	0.7450	0.7475
5607	4.5000	0.9579	0.9611
5608	3.5000	0.7450	0.7475
5609	4.5000	0.9579	0.9611
5610	2.5000	0.5321	0.5340
5611	4.5000	0.9579	0.9611
5612	3.5000	0.7450	0.7475
5613	4.5000	0.9579	0.9611
5614	4.5000	0.9579	0.9611
5615	4.5000	0.9579	0.9611
5616	3.5000	0.7450	0.7475
5617	4.5000	0.9579	0.9611
5618	4.5000	0.9579	0.9611
5619	3.5000	0.7450	0.7475
5620	4.5000	0.9579	0.9611
5621	4.5000	0.9579	0.9611
5622	2.5000	0.5321	0.5340
5623	4.5000	0.9579	0.9611
5624	4.5000	0.9579	0.9611
5625	4.5000	0.9579	0.9611
5626	4.5000	0.9579	0.9611
5627	4.5000	0.9579	0.9611
5628	4.5000	0.9579	0.9611
5629	4.5000	0.9579	0.9611
5630	4.5000	0.9579	0.9611
5631	4.5000	0.9579	0.9611
5632	4.5000	0.9579	0.9611
5633	4.5000	0.9579	0.9611
5634	3.5000	0.7450	0.7475
5635	4.5000	0.9579	0.9611
5636	4.5000	0.9579	0.9611
5637	1.5000	0.3193	0.3204
5638	4.5000	0.9579	0.9611
5639	4.5000	0.9579	0.9611
5640	4.5000	0.9579	0.9611
5641	3.5000	0.7450	0.7475
5642	4.5000	0.9579	0.9611
5643	4.5000	0.9579	0.9611
5644	3.5000	0.7450	0.7475
5645	3.5000	0.7450	0.7475
5646	4.5000	0.9579	0.9611
5647	4.5000	0.9579	0.9611
5648	4.5000	0.9579	0.9611
5649	3.5000	0.7450	0.7475
5650	3.5000	0.7450	0.7475
5651	4.5000	0.9579	0.9611
5652	3.5000	0.7450	0.7475
5653	4.5000	0.9579	0.9611
5654	4.5000	0.9579	0.9611
5655	4.5000	0.9579	0.9611
5656	4.5000	0.9579	0.9611
5657	4.5000	0.9579	0.9611
5658	3.5000	0.7450	0.7475
5659	4.5000	0.9579	0.9611
5660	4.5000	0.9579	0.9611
5661	4.5000	0.9579	0.9611
5662	4.5000	0.9579	0.9611
5663	4.5000	0.9579	0.9611
5664	4.5000	0.9579	0.9611
5665	3.5000	0.7450	0.7475
5666	4.5000	0.9579	0.9611
5667	4.5000	0.9579	0.9611
5668	3.5000	0.7450	0.7475
5669	3.5000	0.7450	0.7475
5670	4.5000	0.9579	0.9611
5671	4.5000	0.9579	0.9611
5672	2.5000	0.5321	0.5340
5673	4.5000	0.9579	0.9611
5674	4.5000	0.9579	0.9611
5675	4.5000	0.9579	0.9611
5676	4.5000	0.9579	0.9611
5677	4.5000	0.9579	0.9611
5678	4.5000	0.9579	0.9611
5679	4.5000	0.9579	0.9611
5680	3.5000	0.7450	0.7475
5681	3.5000	0.7450	0.7475
5682	3.5000	0.7450	0.7475
5683	4.5000	0.9579	0.9611
5684	4.5000	0.9579	0.9611
5685	4.5000	0.9579	0.9611
5686	4.5000	0.9579	0.9611
5687	4.5000	0.9579	0.9611
5688	4.5000	0.9579	0.9611
5689	3.5000	0.7450	0.7475
5690	4.5000	0.9579	0.9611
5691	3.5000	0.7450	0.7475
5692	3.5000	0.7450	0.7475
5693	4.5000	0.9579	0.9611
5694	4.5000	0.9579	0.9611
5695	4.5000	0.9579	0.9611
5696	3.5000	0.7450	0.7475
5697	4.5000	0.9579	0.9611
5698	4.5000	0.9579	0.9611
5699	4.5000	0.9579	0.9611
5700	4.5000	0.9579	0.9611
5701	4.5000	0.9579	0.9611
5702	3.5000	0.7450	0.7475
5703	4.5000	0.9579	0.9611
5704	4.5000	0.9579	0.9611
5705	4.5000	0.9579	0.9611
5706	4.5000	0.9579	0.9611
5707	3.5000	0.7450	0.7475
5708	4.5000	0.9579	0.9611
5709	3.5000	0.7450	0.7475
5710	4.5000	0.9579	0.9611
5711	2.5000	0.5321	0.5340
5712	4.5000	0.9579	0.9611
5713	4.5000	0.9579	0.9611
5714	4.5000	0.9579	0.9611
5715	3.5000	0.7450	0.7475
5716	4.5000	0.9579	0.9611
5717	4.5000	0.9579	0.9611
5718	4.5000	0.9579	0.9611
5719	4.5000	0.9579	0.9611
5720	3.5000	0.7450	0.7475
5721	4.5000	0.9579	0.9611
5722	3.5000	0.7450	0.7475
5723	4.5000	0.9579	0.9611
5724	1.5000	0.3193	0.3204
5725	3.5000	0.7450	0.7475
5726	4.5000	0.9579	0.9611
5727	4.5000	0.9579	0.9611
5728	4.5000	0.9579	0.9611
5729	4.5000	0.9579	0.9611
5730	4.5000	0.9579	0.9611
5731	4.5000	0.9579	0.9611
5732	4.5000	0.9579	0.9611
5733	4.5000	0.9579	0.9611
5734	3.5000	0.7450	0.7475
5735	3.5000	0.7450	0.7475
5736	4.5000	0.9579	0.9611
5737	4.5000	0.9579	0.9611
5738	3.5000	0.7450	0.7475
5739	3.5000	0.7450	0.7475
5740	4.5000	0.9579	0.9611
5741	4.5000	0.9579	0.9611
5742	4.5000	0.9579	0.9611
5743	4.5000	0.9579	0.9611
5744	4.5000	0.9579	0.9611
5745	4.5000	0.9579	0.9611
5746	4.5000	0.9579	0.9611
5747	3.5000	0.7450	0.7475
5748	2.5000	0.5321	0.5340
5749	4.5000	0.9579	0.9611
5750	3.5000	0.7450	0.7475
5751	4.5000	0.9579	0.9611
5752	4.5000	0.9579	0.9611
5753	4.5000	0.9579	0.9611
5754	3.5000	0.7450	0.7475
5755	4.5000	0.9579	0.9611
5756	2.5000	0.5321	0.5340
5757	4.5000	0.9579	0.9611
5758	4.5000	0.9579	0.9611
5759	3.5000	0.7450	0.7475
5760	4.5000	0.9579	0.9611
5761	4.5000	0.9579	0.9611
5762	3.5000	0.7450	0.7475
5763	4.5000	0.9579	0.9611
5764	4.5000	0.9579	0.9611
5765	3.5000	0.7450	0.7475
5766	4.5000	0.9579	0.9611
5767	3.5000	0.7450	0.7475
5768	4.5000	0.9579	0.9611
5769	3.5000	0.7450	0.7475
5770	4.5000	0.9579	0.9611
5771	4.5000	0.9579	0.9611
5772	4.5000	0.9579	0.9611
5773	3.5000	0.7450	0.7475
5774	4.5000	0.9579	0.9611
5775	4.5000	0.9579	0.9611
5776	4.5000	0.9579	0.9611
5777	2.5000	0.5321	0.5340
5778	4.5000	0.9579	0.9611
5779	4.5000	0.9579	0.9611
5780	3.5000	0.7450	0.7475
5781	3.5000	0.7450	0.7475
5782	4.5000	0.9579	0.9611
5783	4.5000	0.9579	0.9611
5784	4.5000	0.9579	0.9611
5785	3.5000	0.7450	0.7475
5786	4.5000	0.9579	0.9611
5787	4.5000	0.9579	0.9611
5788	4.5000	0.9579	0.9611
5789	3.5000	0.7450	0.7475
5790	4.5000	0.9579	0.9611
5791	4.5000	0.9579	0.9611
5792	4.5000	0.9579	0.9611
5793	4.5000	0.9579	0.9611
5794	3.5000	0.7450	0.7475
5795	4.5000	0.9579	0.9611
5796	4.5000	0.9579	0.9611
5797	3.5000	0.7450	0.7475
5798	4.5000	0.9579	0.9611
5799	3.5000	0.7450	0.7475
5800	4.5000	0.9579	0.9611
5801	4.5000	0.9579	0.9611
5802	4.5000	0.9579	0.9611
5803	4.5000	0.9579	0.9611
5804	4.5000	0.9579	0.9611
5805	4.5000	0.9579	0.9611
5806	3.5000	0.7450	0.7475
5807	4.5000	0.9579	0.9611
5808	4.5000	0.9579	0.9611
5809	4.5000	0.9579	0.9611
5810	4.5000	0.9579	0.9611
5811	4.5000	0.9579	0.9611
5812	3.5000	0.7450	0.7475
5813	4.5000	0.9579	0.9611
5814	3.5000	0.7450	0.7475
5815	4.5000	0.9579	0.9611
5816	4.5000	0.9579	0.9611
5817	4.5000	0.9579	0.9611
5818	3.5000	0.7450	0.7475
5819	2.5000	0.5321	0.5340
5820	4.5000	0.9579	0.9611
5821	4.5000	0.9579	0.9611
5822	4.5000	0.9579	0.9611
5823	4.5000	0.9579	0.9611
5824	4.5000	0.9579	0.9611
5825	4.5000	0.9579	0.9611
5826	4.5000	0.9579	0.9611
5827	3.5000	0.7450	0.7475
5828	3.5000	0.7450	0.7475
5829	2.5000	0.5321	0.5340
5830	3.5000	0.7450	0.7475
5831	4.5000	0.9579	0.9611
5832	4.5000	0.9579	0.9611
5833	4.5000	0.9579	0.9611
5834	4.5000	0.9579	0.9611
5835	4.5000	0.9579	0.9611
5836	3.5000	0.7450	0.7475
5837	2.5000	0.5321	0.5340
5838	4.5000	0.9579	0.9611
5839	3.5000	0.7450	0.7475
5840	4.5000	0.9579	0.9611
5841	2.5000	0.5321	0.5340
5842	3.5000	0.7450	0.7475
5843	4.5000	0.9579	0.9611
5844	4.5000	0.9579	0.9611
5845	4.5000	0.9579	0.9611
5846	4.5000	0.9579	0.9611
5847	3.5000	0.7450	0.7475
5848	1.5000	0.3193	0.3204
5849	4.5000	0.9579	0.9611
5850	4.5000	0.9579	0.9611
5851	4.5000	0.9579	0.9611
5852	3.5000	0.7450	0.7475
5853	4.5000	0.9579	0.9611
5854	3.5000	0.7450	0.7475
5855	4.5000	0.9579	0.9611
5856	4.5000	0.9579	0.9611
5857	3.5000	0.7450	0.7475
5858	3.5000	0.7450	0.7475
5859	4.5000	0.9579	0.9611
5860	4.5000	0.9579	0.9611
5861	4.5000	0.9579	0.9611
5862	4.5000	0.9579	0.9611
5863	4.5000	0.9579	0.9611
5864	4.5000	0.9579	0.9611
5865	4.5000	0.9579	0.9611
5866	3.5000	0.7450	0.7475
5867	3.5000	0.7450	0.7475
5868	4.5000	0.9579	0.9611
5869	4.5000	0.9579	0.9611
5870	4.5000	0.9579	0.9611
5871	4.5000	0.9579	0.9611
5872	3.5000	0.7450	0.7475
5873	4.5000	0.9579	0.9611
5874	4.5000	0.9579	0.9611
5875	4.5000	0.9579	0.9611
5876	4.5000	0.9579	0.9611
5877	4.5000	0.9579	0.9611
5878	4.5000	0.9579	0.9611
5879	4.5000	0.9579	0.9611
5880	4.5000	0.9579	0.9611
5881	3.5000	0.7450	0.7475
5882	4.5000	0.9579	0.9611
5883	4.5000	0.9579	0.9611
5884	4.5000	0.9579	0.9611
5885	4.5000	0.9579	0.9611
5886	4.5000	0.9579	0.9611
5887	3.5000	0.7450	0.7475
5888	4.5000	0.9579	0.9611
5889	4.5000	0.9579	0.9611
5890	2.5000	0.5321	0.5340
5891	4.5000	0.9579	0.9611
5892	2.5000	0.5321	0.5340
5893	4.5000	0.9579	0.9611
5894	4.5000	0.9579	0.9611
5895	4.5000	0.9579	0.9611
5896	3.5000	0.7450	0.7475
5897	4.5000	0.9579	0.9611
5898	3.5000	0.7450	0.7475
5899	4.5000	0.9579	0.9611
5900	4.5000	0.9579	0.9611
5901	4.5000	0.9579	0.9611
5902	4.5000	0.9579	0.9611
5903	3.5000	0.7450	0.7475
5904	3.5000	0.7450	0.7475
5905	4.5000	0.9579	0.9611
5906	4.5000	0.9579	0.9611
5907	4.5000	0.9579	0.9611
5908	4.5000	0.9579	0.9611
5909	4.5000	0.9579	0.9611
5910	4.5000	0.9579	0.9611
5911	4.5000	0.9579	0.9611
5912	4.5000	0.9579	0.9611
5913	4.5000	0.9579	0.9611
5914	4.5000	0.9579	0.9611
5915	4.5000	0.9579	0.9611
5916	4.5000	0.9579	0.9611
5917	4.5000	0.9579	0.9611
5918	4.5000	0.9579	0.9611
5919	4.5000	0.9579	0.9611
5920	4.5000	0.9579	0.9611
5921	4.5000	0.9579	0.9611
5922	4.5000	0.9579	0.9611
5923	4.5000	0.9579	0.9611
5924	4.5000	0.9579	0.9611
5925	4.5000	0.9579	0.9611
5926	4.5000	0.9579	0.9611
5927	3.5000	0.7450	0.7475
5928	3.5000	0.7450	0.7475
5929	4.5000	0.9579	0.9611
5930	4.5000	0.9579	0.9611
5931	3.5000	0.7450	0.7475
5932	4.5000	0.9579	0.9611
5933	4.5000	0.9579	0.9611
5934	4.5000	0.9579	0.9611
5935	4.5000	0.9579	0.9611
5936	4.5000	0.9579	0.9611
5937	4.5000	0.9579	0.9611
5938	4.5000	0.9579	0.9611
5939	4.5000	0.9579	0.9611
5940	4.5000	0.9579	0.9611
5941	4.5000	0.9579	0.9611
5942	4.5000	0.9579	0.9611
5943	4.5000	0.9579	0.9611
5944	4.5000	0.9579	0.9611
5945	3.5000	0.7450	0.7475
5946	4.5000	0.9579	0.9611
5947	3.5000	0.7450	0.7475
5948	4.5000	0.9579	0.9611
5949	4.5000	0.9579	0.9611
5950	4.5000	0.9579	0.9611
5951	3.5000	0.7450	0.7475
5952	4.5000	0.9579	0.9611
5953	4.5000	0.9579	0.9611
5954	4.5000	0.9579	0.9611
5955	1.5000	0.3193	0.3204
5956	4.5000	0.9579	0.9611
5957	3.5000	0.7450	0.7475
5958	4.5000	0.9579	0.9611
5959	3.5000	0.7450	0.7475
5960	3.5000	0.7450	0.7475
5961	4.5000	0.9579	0.9611
5962	3.5000	0.7450	0.7475
5963	4.5000	0.9579	0.9611
5964	3.5000	0.7450	0.7475
5965	3.5000	0.7450	0.7475
5966	2.5000	0.5321	0.5340
5967	4.5000	0.9579	0.9611
5968	3.5000	0.7450	0.7475
5969	4.5000	0.9579	0.9611
5970	3.5000	0.7450	0.7475
5971	2.5000	0.5321	0.5340
5972	4.5000	0.9579	0.9611
5973	4.5000	0.9579	0.9611
5974	4.5000	0.9579	0.9611
5975	3.5000	0.7450	0.7475
5976	4.5000	0.9579	0.9611
5977	2.5000	0.5321	0.5340
5978	4.5000	0.9579	0.9611
5979	4.5000	0.9579	0.9611
5980	4.5000	0.9579	0.9611
5981	4.5000	0.9579	0.9611
5982	4.5000	0.9579	0.9611
5983	4.5000	0.9579	0.9611
5984	4.5000	0.9579	0.9611
5985	4.5000	0.9579	0.9611
5986	2.5000	0.5321	0.5340
5987	3.5000	0.7450	0.7475
5988	3.5000	0.7450	0.7475
5989	4.5000	0.9579	0.9611
5990	4.5000	0.9579	0.9611
5991	4.5000	0.9579	0.9611
5992	3.5000	0.7450	0.7475
5993	4.5000	0.9579	0.9611
5994	4.5000	0.9579	0.9611
5995	4.5000	0.9579	0.9611
5996	3.5000	0.7450	0.7475
5997	2.5000	0.5321	0.5340
5998	3.5000	0.7450	0.7475
5999	4.5000	0.9579	0.9611
6000	4.5000	0.9579	0.9611
6001	3.5000	0.7450	0.7475
6002	3.5000	0.7450	0.7475
6003	3.5000	0.7450	0.7475
6004	3.5000	0.7450	0.7475
6005	2.5000	0.5321	0.5340
6006	4.5000	0.9579	0.9611
6007	4.5000	0.9579	0.9611
6008	4.5000	0.9579	0.9611
6009	4.5000	0.9579	0.9611
6010	3.5000	0.7450	0.7475
6011	3.5000	0.7450	0.7475
6012	3.5000	0.7450	0.7475
6013	4.5000	0.9579	0.9611
6014	4.5000	0.9579	0.9611
6015	4.5000	0.9579	0.9611
6016	3.5000	0.7450	0.7475
6017	4.5000	0.9579	0.9611
6018	4.5000	0.9579	0.9611
6019	4.5000	0.9579	0.9611
6020	4.5000	0.9579	0.9611
6021	4.5000	0.9579	0.9611
6022	4.5000	0.9579	0.9611
6023	4.5000	0.9579	0.9611
6024	4.5000	0.9579	0.9611
6025	4.5000	0.9579	0.9611
6026	4.5000	0.9579	0.9611
6027	4.5000	0.9579	0.9611
6028	4.5000	0.9579	0.9611
6029	3.5000	0.7450	0.7475
6030	4.5000	0.9579	0.9611
6031	3.5000	0.7450	0.7475
6032	4.5000	0.9579	0.9611
6033	4.5000	0.9579	0.9611
6034	4.5000	0.9579	0.9611
6035	3.5000	0.7450	0.7475
6036	4.5000	0.9579	0.9611
6037	3.5000	0.7450	0.7475
6038	4.5000	0.9579	0.9611
6039	4.5000	0.9579	0.9611
6040	3.5000	0.7450	0.7475
6041	4.5000	0.9579	0.9611
6042	4.5000	0.9579	0.9611
6043	3.5000	0.7450	0.7475
6044	4.5000	0.9579	0.9611
6045	4.5000	0.9579	0.9611
6046	3.5000	0.7450	0.7475
6047	4.5000	0.9579	0.9611
6048	4.5000	0.9579	0.9611
6049	4.5000	0.9579	0.9611
6050	3.5000	0.7450	0.7475
6051	4.5000	0.9579	0.9611
6052	4.5000	0.9579	0.9611
6053	3.5000	0.7450	0.7475
6054	4.5000	0.9579	0.9611
6055	4.5000	0.9579	0.9611
6056	4.5000	0.9579	0.9611
6057	3.5000	0.7450	0.7475
6058	4.5000	0.9579	0.9611
6059	4.5000	0.9579	0.9611
6060	3.5000	0.7450	0.7475
6061	4.5000	0.9579	0.9611
6062	4.5000	0.9579	0.9611
6063	3.5000	0.7450	0.7475
6064	3.5000	0.7450	0.7475
6065	4.5000	0.9579	0.9611
6066	3.5000	0.7450	0.7475
6067	3.5000	0.7450	0.7475
6068	4.5000	0.9579	0.9611
6069	3.5000	0.7450	0.7475
6070	4.5000	0.9579	0.9611
6071	4.5000	0.9579	0.9611
6072	4.5000	0.9579	0.9611
6073	3.5000	0.7450	0.7475
6074	2.5000	0.5321	0.5340
6075	2.5000	0.5321	0.5340
6076	4.5000	0.9579	0.9611
6077	4.5000	0.9579	0.9611
6078	3.5000	0.7450	0.7475
6079	3.5000	0.7450	0.7475
6080	4.5000	0.9579	0.9611
6081	3.5000	0.7450	0.7475
6082	4.5000	0.9579	0.9611
6083	4.5000	0.9579	0.9611
6084	4.5000	0.9579	0.9611
6085	4.5000	0.9579	0.9611
6086	3.5000	0.7450	0.7475
6087	4.5000	0.9579	0.9611
6088	3.5000	0.7450	0.7475
6089	3.5000	0.7450	0.7475
6090	3.5000	0.7450	0.7475
6091	3.5000	0.7450	0.7475
6092	4.5000	0.9579	0.9611
6093	4.5000	0.9579	0.9611
6094	4.5000	0.9579	0.9611
6095	4.5000	0.9579	0.9611
6096	4.5000	0.9579	0.9611
6097	3.5000	0.7450	0.7475
6098	2.5000	0.5321	0.5340
6099	4.5000	0.9579	0.9611
6100	3.5000	0.7450	0.7475
6101	4.5000	0.9579	0.9611
6102	4.5000	0.9579	0.9611
6103	4.5000	0.9579	0.9611
6104	3.5000	0.7450	0.7475
6105	4.5000	0.9579	0.9611
6106	2.5000	0.5321	0.5340
6107	4.5000	0.9579	0.9611
6108	4.5000	0.9579	0.9611
6109	4.5000	0.9579	0.9611
6110	4.5000	0.9579	0.9611
6111	4.5000	0.9579	0.9611
6112	4.5000	0.9579	0.9611
6113	4.5000	0.9579	0.9611
6114	4.5000	0.9579	0.9611
6115	4.5000	0.9579	0.9611
6116	3.5000	0.7450	0.7475
6117	4.5000	0.9579	0.9611
6118	4.5000	0.9579	0.9611
6119	4.5000	0.9579	0.9611
6120	4.5000	0.9579	0.9611
6121	4.5000	0.9579	0.9611
6122	4.5000	0.9579	0.9611
6123	4.5000	0.9579	0.9611
6124	4.5000	0.9579	0.9611
6125	4.5000	0.9579	0.9611
6126	4.5000	0.9579	0.9611
6127	4.5000	0.9579	0.9611
6128	3.5000	0.7450	0.7475
6129	4.5000	0.9579	0.9611
6130	4.5000	0.9579	0.9611
6131	3.5000	0.7450	0.7475
6132	4.5000	0.9579	0.9611
6133	3.5000	0.7450	0.7475
6134	4.5000	0.9579	0.9611
6135	4.5000	0.9579	0.9611
6136	4.5000	0.9579	0.9611
6137	4.5000	0.9579	0.9611
6138	3.5000	0.7450	0.7475
6139	3.5000	0.7450	0.7475
6140	4.5000	0.9579	0.9611
6141	4.5000	0.9579	0.9611
6142	4.5000	0.9579	0.9611
6143	3.5000	0.7450	0.7475
6144	4.5000	0.9579	0.9611
6145	4.5000	0.9579	0.9611
6146	4.5000	0.9579	0.9611
6147	3.5000	0.7450	0.7475
6148	4.5000	0.9579	0.9611
6149	4.5000	0.9579	0.9611
6150	4.5000	0.9579	0.9611
6151	4.5000	0.9579	0.9611
6152	4.5000	0.9579	0.9611
6153	4.5000	0.9579	0.9611
6154	4.5000	0.9579	0.9611
6155	4.5000	0.9579	0.9611
6156	4.5000	0.9579	0.9611
6157	4.5000	0.9579	0.9611
6158	4.5000	0.9579	0.9611
6159	4.5000	0.9579	0.9611
6160	4.5000	0.9579	0.9611
6161	4.5000	0.9579	0.9611
6162	4.5000	0.9579	0.9611
6163	4.5000	0.9579	0.9611
6164	4.5000	0.9579	0.9611
6165	4.5000	0.9579	0.9611
6166	4.5000	0.9579	0.9611
6167	4.5000	0.9579	0.9611
6168	4.5000	0.9579	0.9611
6169	4.5000	0.9579	0.9611
6170	4.5000	0.9579	0.9611
6171	2.5000	0.5321	0.5340
6172	4.5000	0.9579	0.9611
6173	4.5000	0.9579	0.9611
6174	4.5000	0.9579	0.9611
6175	4.5000	0.9579	0.9611
6176	4.5000	0.9579	0.9611
6177	4.5000	0.9579	0.9611
6178	4.5000	0.9579	0.9611
6179	3.5000	0.7450	0.7475
6180	4.5000	0.9579	0.9611
6181	4.5000	0.9579	0.9611
6182	3.5000	0.7450	0.7475
6183	4.5000	0.9579	0.9611
6184	4.5000	0.9579	0.9611
6185	3.5000	0.7450	0.7475
6186	4.5000	0.9579	0.9611
6187	4.5000	0.9579	0.9611
6188	4.5000	0.9579	0.9611
6189	4.5000	0.9579	0.9611
6190	4.5000	0.9579	0.9611
6191	4.5000	0.9579	0.9611
6192	3.5000	0.7450	0.7475
6193	4.5000	0.9579	0.9611
6194	4.5000	0.9579	0.9611
6195	4.5000	0.9579	0.9611
6196	4.5000	0.9579	0.9611
6197	4.5000	0.9579	0.9611
6198	3.5000	0.7450	0.7475
6199	4.5000	0.9579	0.9611
6200	4.5000	0.9579	0.9611
6201	4.5000	0.9579	0.9611
6202	2.5000	0.5321	0.5340
6203	4.5000	0.9579	0.9611
6204	4.5000	0.9579	0.9611
6205	4.5000	0.9579	0.9611
6206	4.5000	0.9579	0.9611
6207	4.5000	0.9579	0.9611
6208	4.5000	0.9579	0.9611
6209	3.5000	0.7450	0.7475
6210	3.5000	0.7450	0.7475
6211	4.5000	0.9579	0.9611
6212	4.5000	0.9579	0.9611
6213	3.5000	0.7450	0.7475
6214	4.5000	0.9579	0.9611
6215	4.5000	0.9579	0.9611
6216	3.5000	0.7450	0.7475
6217	4.5000	0.9579	0.9611
6218	3.5000	0.7450	0.7475
6219	4.5000	0.9579	0.9611
6220	4.5000	0.9579	0.9611
6221	4.5000	0.9579	0.9611
6222	4.5000	0.9579	0.9611
6223	4.5000	0.9579	0.9611
6224	3.5000	0.7450	0.7475
6225	3.5000	0.7450	0.7475
6226	4.5000	0.9579	0.9611
6227	3.5000	0.7450	0.7475
6228	4.5000	0.9579	0.9611
6229	3.5000	0.7450	0.7475
6230	3.5000	0.7450	0.7475
6231	4.5000	0.9579	0.9611
6232	3.5000	0.7450	0.7475
6233	3.5000	0.7450	0.7475
6234	3.5000	0.7450	0.7475
6235	2.5000	0.5321	0.5340
6236	3.5000	0.7450	0.7475
6237	3.5000	0.7450	0.7475
6238	1.5000	0.3193	0.3204
6239	4.5000	0.9579	0.9611
6240	3.5000	0.7450	0.7475
6241	4.5000	0.9579	0.9611
6242	4.5000	0.9579	0.9611
