Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
4613	3.5000	0.7450	0.7475
4614	3.5000	0.7450	0.7475
4615	3.5000	0.7450	0.7475
4616	3.5000	0.7450	0.7475
4617	4.5000	0.9579	0.9611
4618	4.5000	0.9579	0.9611
4619	2.5000	0.5321	0.5340
4620	4.5000	0.9579	0.9611
4621	4.5000	0.9579	0.9611
4622	3.5000	0.7450	0.7475
4623	3.5000	0.7450	0.7475
4624	4.5000	0.9579	0.9611
4625	4.5000	0.9579	0.9611
4626	4.5000	0.9579	0.9611
4627	2.5000	0.5321	0.5340
4628	4.5000	0.9579	0.9611
4629	3.5000	0.7450	0.7475
4630	3.5000	0.7450	0.7475
4631	3.5000	0.7450	0.7475
4632	4.5000	0.9579	0.9611
4633	4.5000	0.9579	0.9611
4634	3.5000	0.7450	0.7475
4635	4.5000	0.9579	0.9611
4636	4.5000	0.9579	0.9611
4637	4.5000	0.9579	0.9611
4638	4.5000	0.9579	0.9611
4639	3.5000	0.7450	0.7475
4640	4.5000	0.9579	0.9611
4641	4.5000	0.9579	0.9611
4642	4.5000	0.9579	0.9611
4643	4.5000	0.9579	0.9611
4644	3.5000	0.7450	0.7475
4645	4.5000	0.9579	0.9611
4646	4.5000	0.9579	0.9611
4647	4.5000	0.9579	0.9611
4648	4.5000	0.9579	0.9611
4649	4.5000	0.9579	0.9611
4650	4.5000	0.9579	0.9611
4651	4.5000	0.9579	0.9611
4652	3.5000	0.7450	0.7475
4653	4.5000	0.9579	0.9611
4654	3.5000	0.7450	0.7475
4655	3.5000	0.7450	0.7475
4656	4.5000	0.9579	0.9611
4657	2.5000	0.5321	0.5340
4658	4.5000	0.9579	0.9611
4659	4.5000	0.9579	0.9611
4660	3.5000	0.7450	0.7475
4661	3.5000	0.7450	0.7475
4662	4.5000	0.9579	0.9611
4663	3.5000	0.7450	0.7475
4664	4.5000	0.9579	0.9611
4665	3.5000	0.7450	0.7475
4666	4.5000	0.9579	0.9611
4667	4.5000	0.9579	0.9611
4668	3.5000	0.7450	0.7475
4669	2.5000	0.5321	0.5340
4670	4.5000	0.9579	0.9611
4671	4.5000	0.9579	0.9611
4672	4.5000	0.9579	0.9611
4673	3.5000	0.7450	0.7475
4674	4.5000	0.9579	0.9611
4675	4.5000	0.9579	0.9611
4676	4.5000	0.9579	0.9611
4677	4.5000	0.9579	0.9611
4678	4.5000	0.9579	0.9611
4679	4.5000	0.9579	0.9611
4680	4.5000	0.9579	0.9611
4681	4.5000	0.9579	0.9611
4682	4.5000	0.9579	0.9611
4683	4.5000	0.9579	0.9611
4684	3.5000	0.7450	0.7475
4685	4.5000	0.9579	0.9611
4686	3.5000	0.7450	0.7475
4687	4.5000	0.9579	0.9611
4688	4.5000	0.9579	0.9611
4689	4.5000	0.9579	0.9611
4690	3.5000	0.7450	0.7475
4691	4.5000	0.9579	0.9611
4692	3.5000	0.7450	0.7475
4693	4.5000	0.9579	0.9611
4694	4.5000	0.9579	0.9611
4695	4.5000	0.9579	0.9611
4696	3.5000	0.7450	0.7475
4697	4.5000	0.9579	0.9611
4698	2.5000	0.5321	0.5340
4699	4.5000	0.9579	0.9611
4700	4.5000	0.9579	0.9611
4701	3.5000	0.7450	0.7475
4702	4.5000	0.9579	0.9611
4703	4.5000	0.9579	0.9611
4704	4.5000	0.9579	0.9611
4705	4.5000	0.9579	0.9611
4706	4.5000	0.9579	0.9611
4707	4.5000	0.9579	0.9611
4708	3.5000	0.7450	0.7475
4709	4.5000	0.9579	0.9611
4710	3.5000	0.7450	0.7475
4711	4.5000	0.9579	0.9611
4712	3.5000	0.7450	0.7475
4713	2.5000	0.5321	0.5340
4714	4.5000	0.9579	0.9611
4715	4.5000	0.9579	0.9611
4716	3.5000	0.7450	0.7475
4717	4.5000	0.9579	0.9611
4718	4.5000	0.9579	0.9611
4719	4.5000	0.9579	0.9611
4720	4.5000	0.9579	0.9611
4721	4.5000	0.9579	0.9611
4722	3.5000	0.7450	0.7475
4723	4.5000	0.9579	0.9611
4724	4.5000	0.9579	0.9611
4725	3.5000	0.7450	0.7475
4726	4.5000	0.9579	0.9611
4727	2.5000	0.5321	0.5340
4728	4.5000	0.9579	0.9611
4729	4.5000	0.9579	0.9611
4730	2.5000	0.5321	0.5340
4731	4.5000	0.9579	0.9611
4732	3.5000	0.7450	0.7475
4733	4.5000	0.9579	0.9611
4734	3.5000	0.7450	0.7475
4735	3.5000	0.7450	0.7475
4736	4.5000	0.9579	0.9611
4737	4.5000	0.9579	0.9611
4738	4.5000	0.9579	0.9611
4739	4.5000	0.9579	0.9611
4740	4.5000	0.9579	0.9611
4741	4.5000	0.9579	0.9611
4742	4.5000	0.9579	0.9611
4743	4.5000	0.9579	0.9611
4744	2.5000	0.5321	0.5340
4745	2.5000	0.5321	0.5340
4746	4.5000	0.9579	0.9611
4747	2.5000	0.5321	0.5340
4748	3.5000	0.7450	0.7475
4749	4.5000	0.9579	0.9611
4750	4.5000	0.9579	0.9611
4751	3.5000	0.7450	0.7475
4752	3.5000	0.7450	0.7475
4753	4.5000	0.9579	0.9611
4754	3.5000	0.7450	0.7475
4755	4.5000	0.9579	0.9611
4756	4.5000	0.9579	0.9611
4757	4.5000	0.9579	0.9611
4758	4.5000	0.9579	0.9611
4759	4.5000	0.9579	0.9611
4760	4.5000	0.9579	0.9611
4761	3.5000	0.7450	0.7475
4762	4.5000	0.9579	0.9611
4763	4.5000	0.9579	0.9611
4764	3.5000	0.7450	0.7475
4765	3.5000	0.7450	0.7475
4766	4.5000	0.9579	0.9611
4767	4.5000	0.9579	0.9611
4768	4.5000	0.9579	0.9611
4769	3.5000	0.7450	0.7475
4770	3.5000	0.7450	0.7475
4771	3.5000	0.7450	0.7475
4772	4.5000	0.9579	0.9611
4773	4.5000	0.9579	0.9611
4774	4.5000	0.9579	0.9611
4775	4.5000	0.9579	0.9611
4776	4.5000	0.9579	0.9611
4777	4.5000	0.9579	0.9611
4778	4.5000	0.9579	0.9611
4779	3.5000	0.7450	0.7475
4780	4.5000	0.9579	0.9611
4781	4.5000	0.9579	0.9611
4782	4.5000	0.9579	0.9611
4783	4.5000	0.9579	0.9611
4784	4.5000	0.9579	0.9611
4785	3.5000	0.7450	0.7475
4786	3.5000	0.7450	0.7475
4787	4.5000	0.9579	0.9611
4788	4.5000	0.9579	0.9611
4789	3.5000	0.7450	0.7475
4790	3.5000	0.7450	0.7475
4791	4.5000	0.9579	0.9611
4792	3.5000	0.7450	0.7475
4793	3.5000	0.7450	0.7475
4794	4.5000	0.9579	0.9611
4795	3.5000	0.7450	0.7475
4796	4.5000	0.9579	0.9611
4797	4.5000	0.9579	0.9611
4798	3.5000	0.7450	0.7475
4799	4.5000	0.9579	0.9611
4800	3.5000	0.7450	0.7475
4801	4.5000	0.9579	0.9611
4802	4.5000	0.9579	0.9611
4803	4.5000	0.9579	0.9611
4804	4.5000	0.9579	0.9611
4805	4.5000	0.9579	0.9611
4806	4.5000	0.9579	0.9611
4807	3.5000	0.7450	0.7475
4808	3.5000	0.7450	0.7475
4809	4.5000	0.9579	0.9611
4810	4.5000	0.9579	0.9611
4811	4.5000	0.9579	0.9611
4812	3.5000	0.7450	0.7475
4813	4.5000	0.9579	0.9611
4814	4.5000	0.9579	0.9611
4815	3.5000	0.7450	0.7475
4816	4.5000	0.9579	0.9611
4817	4.5000	0.9579	0.9611
4818	4.5000	0.9579	0.9611
4819	4.5000	0.9579	0.9611
4820	4.5000	0.9579	0.9611
4821	4.5000	0.9579	0.9611
4822	4.5000	0.9579	0.9611
4823	3.5000	0.7450	0.7475
4824	4.5000	0.9579	0.9611
4825	4.5000	0.9579	0.9611
4826	4.5000	0.9579	0.9611
4827	4.5000	0.9579	0.9611
4828	3.5000	0.7450	0.7475
4829	2.5000	0.5321	0.5340
4830	3.5000	0.7450	0.7475
4831	4.5000	0.9579	0.9611
4832	3.5000	0.7450	0.7475
4833	4.5000	0.9579	0.9611
4834	4.5000	0.9579	0.9611
4835	4.5000	0.9579	0.9611
4836	4.5000	0.9579	0.9611
4837	4.5000	0.9579	0.9611
4838	4.5000	0.9579	0.9611
4839	3.5000	0.7450	0.7475
4840	4.5000	0.9579	0.9611
4841	4.5000	0.9579	0.9611
4842	3.5000	0.7450	0.7475
4843	4.5000	0.9579	0.9611
4844	4.5000	0.9579	0.9611
4845	4.5000	0.9579	0.9611
4846	4.5000	0.9579	0.9611
4847	3.5000	0.7450	0.7475
4848	4.5000	0.9579	0.9611
4849	4.5000	0.9579	0.9611
4850	4.5000	0.9579	0.9611
4851	4.5000	0.9579	0.9611
4852	3.5000	0.7450	0.7475
4853	3.5000	0.7450	0.7475
4854	4.5000	0.9579	0.9611
4855	3.5000	0.7450	0.7475
4856	4.5000	0.9579	0.9611
4857	4.5000	0.9579	0.9611
4858	4.5000	0.9579	0.9611
4859	3.5000	0.7450	0.7475
4860	4.5000	0.9579	0.9611
4861	4.5000	0.9579	0.9611
4862	4.5000	0.9579	0.9611
4863	4.5000	0.9579	0.9611
4864	4.5000	0.9579	0.9611
4865	4.5000	0.9579	0.9611
4866	4.5000	0.9579	0.9611
4867	4.5000	0.9579	0.9611
4868	3.5000	0.7450	0.7475
4869	3.5000	0.7450	0.7475
4870	4.5000	0.9579	0.9611
4871	4.5000	0.9579	0.9611
4872	4.5000	0.9579	0.9611
4873	3.5000	0.7450	0.7475
4874	4.5000	0.9579	0.9611
4875	4.5000	0.9579	0.9611
4876	4.5000	0.9579	0.9611
4877	4.5000	0.9579	0.9611
4878	4.5000	0.9579	0.9611
4879	4.5000	0.9579	0.9611
4880	4.5000	0.9579	0.9611
4881	4.5000	0.9579	0.9611
4882	4.5000	0.9579	0.9611
4883	4.5000	0.9579	0.9611
4884	3.5000	0.7450	0.7475
4885	4.5000	0.9579	0.9611
4886	3.5000	0.7450	0.7475
4887	4.5000	0.9579	0.9611
4888	4.5000	0.9579	0.9611
4889	4.5000	0.9579	0.9611
4890	4.5000	0.9579	0.9611
4891	4.5000	0.9579	0.9611
4892	4.5000	0.9579	0.9611
4893	4.5000	0.9579	0.9611
4894	4.5000	0.9579	0.9611
4895	4.5000	0.9579	0.9611
4896	4.5000	0.9579	0.9611
4897	3.5000	0.7450	0.7475
4898	4.5000	0.9579	0.9611
4899	4.5000	0.9579	0.9611
4900	4.5000	0.9579	0.9611
4901	4.5000	0.9579	0.9611
4902	4.5000	0.9579	0.9611
4903	4.5000	0.9579	0.9611
4904	3.5000	0.7450	0.7475
4905	4.5000	0.9579	0.9611
4906	4.5000	0.9579	0.9611
4907	4.5000	0.9579	0.9611
4908	4.5000	0.9579	0.9611
4909	4.5000	0.9579	0.9611
4910	3.5000	0.7450	0.7475
4911	3.5000	0.7450	0.7475
4912	4.5000	0.9579	0.9611
4913	4.5000	0.9579	0.9611
4914	4.5000	0.9579	0.9611
4915	4.5000	0.9579	0.9611
4916	3.5000	0.7450	0.7475
4917	4.5000	0.9579	0.9611
4918	3.5000	0.7450	0.7475
4919	4.5000	0.9579	0.9611
4920	3.5000	0.7450	0.7475
4921	4.5000	0.9579	0.9611
4922	4.5000	0.9579	0.9611
4923	4.5000	0.9579	0.9611
4924	4.5000	0.9579	0.9611
4925	4.5000	0.9579	0.9611
4926	3.5000	0.7450	0.7475
4927	4.5000	0.9579	0.9611
4928	4.5000	0.9579	0.9611
4929	3.5000	0.7450	0.7475
4930	4.5000	0.9579	0.9611
4931	3.5000	0.7450	0.7475
4932	3.5000	0.7450	0.7475
4933	4.5000	0.9579	0.9611
4934	4.5000	0.9579	0.9611
4935	4.5000	0.9579	0.9611
4936	4.5000	0.9579	0.9611
4937	4.5000	0.9579	0.9611
4938	4.5000	0.9579	0.9611
4939	4.5000	0.9579	0.9611
4940	3.5000	0.7450	0.7475
4941	3.5000	0.7450	0.7475
4942	4.5000	0.9579	0.9611
4943	4.5000	0.9579	0.9611
4944	4.5000	0.9579	0.9611
4945	4.5000	0.9579	0.9611
4946	4.5000	0.9579	0.9611
4947	4.5000	0.9579	0.9611
4948	4.5000	0.9579	0.9611
4949	4.5000	0.9579	0.9611
4950	2.5000	0.5321	0.5340
4951	4.5000	0.9579	0.9611
4952	3.5000	0.7450	0.7475
4953	4.5000	0.9579	0.9611
4954	3.5000	0.7450	0.7475
4955	4.5000	0.9579	0.9611
4956	3.5000	0.7450	0.7475
4957	4.5000	0.9579	0.9611
4958	4.5000	0.9579	0.9611
4959	2.5000	0.5321	0.5340
4960	4.5000	0.9579	0.9611
4961	4.5000	0.9579	0.9611
4962	4.5000	0.9579	0.9611
4963	3.5000	0.7450	0.7475
4964	4.5000	0.9579	0.9611
4965	4.5000	0.9579	0.9611
4966	3.5000	0.7450	0.7475
4967	4.5000	0.9579	0.9611
4968	3.5000	0.7450	0.7475
4969	4.5000	0.9579	0.9611
4970	4.5000	0.9579	0.9611
4971	2.5000	0.5321	0.5340
4972	4.5000	0.9579	0.9611
4973	4.5000	0.9579	0.9611
4974	3.5000	0.7450	0.7475
4975	3.5000	0.7450	0.7475
4976	4.5000	0.9579	0.9611
4977	3.5000	0.7450	0.7475
4978	4.5000	0.9579	0.9611
4979	4.5000	0.9579	0.9611
4980	3.5000	0.7450	0.7475
4981	4.5000	0.9579	0.9611
4982	4.5000	0.9579	0.9611
4983	3.5000	0.7450	0.7475
4984	3.5000	0.7450	0.7475
4985	4.5000	0.9579	0.9611
4986	3.5000	0.7450	0.7475
4987	4.5000	0.9579	0.9611
4988	4.5000	0.9579	0.9611
4989	4.5000	0.9579	0.9611
4990	4.5000	0.9579	0.9611
4991	4.5000	0.9579	0.9611
4992	4.5000	0.9579	0.9611
4993	4.5000	0.9579	0.9611
4994	2.5000	0.5321	0.5340
4995	4.5000	0.9579	0.9611
4996	4.5000	0.9579	0.9611
4997	4.5000	0.9579	0.9611
4998	4.5000	0.9579	0.9611
4999	3.5000	0.7450	0.7475
5000	4.5000	0.9579	0.9611
5001	4.5000	0.9579	0.9611
5002	4.5000	0.9579	0.9611
5003	4.5000	0.9579	0.9611
5004	3.5000	0.7450	0.7475
5005	4.5000	0.9579	0.9611
5006	4.5000	0.9579	0.9611
5007	4.5000	0.9579	0.9611
5008	4.5000	0.9579	0.9611
5009	4.5000	0.9579	0.9611
5010	2.5000	0.5321	0.5340
5011	3.5000	0.7450	0.7475
5012	4.5000	0.9579	0.9611
5013	4.5000	0.9579	0.9611
5014	4.5000	0.9579	0.9611
5015	4.5000	0.9579	0.9611
5016	4.5000	0.9579	0.9611
5017	4.5000	0.9579	0.9611
5018	4.5000	0.9579	0.9611
5019	4.5000	0.9579	0.9611
5020	3.5000	0.7450	0.7475
5021	4.5000	0.9579	0.9611
5022	4.5000	0.9579	0.9611
5023	4.5000	0.9579	0.9611
5024	3.5000	0.7450	0.7475
5025	4.5000	0.9579	0.9611
5026	4.5000	0.9579	0.9611
5027	2.5000	0.5321	0.5340
5028	4.5000	0.9579	0.9611
5029	4.5000	0.9579	0.9611
5030	3.5000	0.7450	0.7475
5031	4.5000	0.9579	0.9611
5032	2.5000	0.5321	0.5340
5033	4.5000	0.9579	0.9611
5034	3.5000	0.7450	0.7475
5035	4.5000	0.9579	0.9611
5036	3.5000	0.7450	0.7475
5037	4.5000	0.9579	0.9611
5038	4.5000	0.9579	0.9611
5039	4.5000	0.9579	0.9611
5040	3.5000	0.7450	0.7475
5041	4.5000	0.9579	0.9611
5042	4.5000	0.9579	0.9611
5043	3.5000	0.7450	0.7475
5044	4.5000	0.9579	0.9611
5045	4.5000	0.9579	0.9611
5046	2.5000	0.5321	0.5340
5047	4.5000	0.9579	0.9611
5048	4.5000	0.9579	0.9611
5049	4.5000	0.9579	0.9611
5050	4.5000	0.9579	0.9611
5051	4.5000	0.9579	0.9611
5052	4.5000	0.9579	0.9611
5053	3.5000	0.7450	0.7475
5054	4.5000	0.9579	0.9611
5055	4.5000	0.9579	0.9611
5056	4.5000	0.9579	0.9611
5057	4.5000	0.9579	0.9611
5058	4.5000	0.9579	0.9611
5059	4.5000	0.9579	0.9611
5060	4.5000	0.9579	0.9611
5061	4.5000	0.9579	0.9611
5062	4.5000	0.9579	0.9611
5063	4.5000	0.9579	0.9611
5064	4.5000	0.9579	0.9611
5065	4.5000	0.9579	0.9611
5066	4.5000	0.9579	0.9611
5067	4.5000	0.9579	0.9611
5068	3.5000	0.7450	0.7475
5069	4.5000	0.9579	0.9611
5070	3.5000	0.7450	0.7475
5071	4.5000	0.9579	0.9611
5072	4.5000	0.9579	0.9611
5073	4.5000	0.9579	0.9611
5074	4.5000	0.9579	0.9611
5075	3.5000	0.7450	0.7475
5076	3.5000	0.7450	0.7475
5077	4.5000	0.9579	0.9611
5078	4.5000	0.9579	0.9611
5079	4.5000	0.9579	0.9611
5080	4.5000	0.9579	0.9611
5081	3.5000	0.7450	0.7475
5082	4.5000	0.9579	0.9611
5083	4.5000	0.9579	0.9611
5084	4.5000	0.9579	0.9611
5085	3.5000	0.7450	0.7475
5086	4.5000	0.9579	0.9611
5087	4.5000	0.9579	0.9611
5088	4.5000	0.9579	0.9611
5089	4.5000	0.9579	0.9611
5090	4.5000	0.9579	0.9611
5091	4.5000	0.9579	0.9611
5092	4.5000	0.9579	0.9611
5093	3.5000	0.7450	0.7475
5094	3.5000	0.7450	0.7475
5095	4.5000	0.9579	0.9611
5096	4.5000	0.9579	0.9611
5097	3.5000	0.7450	0.7475
5098	4.5000	0.9579	0.9611
5099	3.5000	0.7450	0.7475
5100	4.5000	0.9579	0.9611
5101	4.5000	0.9579	0.9611
5102	4.5000	0.9579	0.9611
5103	4.5000	0.9579	0.9611
5104	4.5000	0.9579	0.9611
5105	4.5000	0.9579	0.9611
5106	4.5000	0.9579	0.9611
5107	4.5000	0.9579	0.9611
5108	4.5000	0.9579	0.9611
5109	4.5000	0.9579	0.9611
5110	4.5000	0.9579	0.9611
5111	4.5000	0.9579	0.9611
5112	4.5000	0.9579	0.9611
5113	4.5000	0.9579	0.9611
5114	4.5000	0.9579	0.9611
5115	4.5000	0.9579	0.9611
5116	4.5000	0.9579	0.9611
5117	4.5000	0.9579	0.9611
5118	4.5000	0.9579	0.9611
5119	4.5000	0.9579	0.9611
5120	4.5000	0.9579	0.9611
5121	4.5000	0.9579	0.9611
5122	4.5000	0.9579	0.9611
5123	4.5000	0.9579	0.9611
5124	4.5000	0.9579	0.9611
5125	2.5000	0.5321	0.5340
5126	4.5000	0.9579	0.9611
5127	3.5000	0.7450	0.7475
5128	4.5000	0.9579	0.9611
5129	3.5000	0.7450	0.7475
5130	2.5000	0.5321	0.5340
5131	4.5000	0.9579	0.9611
5132	3.5000	0.7450	0.7475
5133	4.5000	0.9579	0.9611
5134	3.5000	0.7450	0.7475
5135	4.5000	0.9579	0.9611
5136	4.5000	0.9579	0.9611
5137	4.5000	0.9579	0.9611
5138	4.5000	0.9579	0.9611
5139	3.5000	0.7450	0.7475
5140	4.5000	0.9579	0.9611
5141	4.5000	0.9579	0.9611
5142	3.5000	0.7450	0.7475
5143	4.5000	0.9579	0.9611
5144	4.5000	0.9579	0.9611
5145	4.5000	0.9579	0.9611
5146	3.5000	0.7450	0.7475
5147	3.5000	0.7450	0.7475
5148	4.5000	0.9579	0.9611
5149	4.5000	0.9579	0.9611
5150	4.5000	0.9579	0.9611
5151	4.5000	0.9579	0.9611
5152	3.5000	0.7450	0.7475
5153	4.5000	0.9579	0.9611
5154	4.5000	0.9579	0.9611
5155	4.5000	0.9579	0.9611
5156	3.5000	0.7450	0.7475
5157	4.5000	0.9579	0.9611
5158	4.5000	0.9579	0.9611
5159	3.5000	0.7450	0.7475
5160	4.5000	0.9579	0.9611
5161	4.5000	0.9579	0.9611
5162	4.5000	0.9579	0.9611
5163	4.5000	0.9579	0.9611
5164	3.5000	0.7450	0.7475
5165	4.5000	0.9579	0.9611
5166	3.5000	0.7450	0.7475
5167	4.5000	0.9579	0.9611
5168	3.5000	0.7450	0.7475
5169	4.5000	0.9579	0.9611
5170	4.5000	0.9579	0.9611
5171	4.5000	0.9579	0.9611
5172	4.5000	0.9579	0.9611
5173	4.5000	0.9579	0.9611
5174	4.5000	0.9579	0.9611
5175	4.5000	0.9579	0.9611
5176	4.5000	0.9579	0.9611
5177	4.5000	0.9579	0.9611
5178	4.5000	0.9579	0.9611
5179	3.5000	0.7450	0.7475
5180	3.5000	0.7450	0.7475
5181	4.5000	0.9579	0.9611
5182	3.5000	0.7450	0.7475
5183	4.5000	0.9579	0.9611
5184	2.5000	0.5321	0.5340
5185	4.5000	0.9579	0.9611
5186	4.5000	0.9579	0.9611
5187	4.5000	0.9579	0.9611
5188	4.5000	0.9579	0.9611
5189	4.5000	0.9579	0.9611
5190	3.5000	0.7450	0.7475
5191	4.5000	0.9579	0.9611
5192	3.5000	0.7450	0.7475
5193	3.5000	0.7450	0.7475
5194	4.5000	0.9579	0.9611
5195	4.5000	0.9579	0.9611
5196	4.5000	0.9579	0.9611
5197	4.5000	0.9579	0.9611
5198	2.5000	0.5321	0.5340
5199	4.5000	0.9579	0.9611
5200	4.5000	0.9579	0.9611
5201	3.5000	0.7450	0.7475
5202	3.5000	0.7450	0.7475
5203	4.5000	0.9579	0.9611
5204	3.5000	0.7450	0.7475
5205	4.5000	0.9579	0.9611
5206	4.5000	0.9579	0.9611
5207	4.5000	0.9579	0.9611
5208	4.5000	0.9579	0.9611
5209	4.5000	0.9579	0.9611
5210	4.5000	0.9579	0.9611
5211	4.5000	0.9579	0.9611
5212	4.5000	0.9579	0.9611
5213	4.5000	0.9579	0.9611
5214	3.5000	0.7450	0.7475
5215	4.5000	0.9579	0.9611
5216	4.5000	0.9579	0.9611
5217	3.5000	0.7450	0.7475
5218	4.5000	0.9579	0.9611
5219	3.5000	0.7450	0.7475
5220	4.5000	0.9579	0.9611
5221	2.5000	0.5321	0.5340
5222	3.5000	0.7450	0.7475
5223	4.5000	0.9579	0.9611
5224	3.5000	0.7450	0.7475
5225	3.5000	0.7450	0.7475
5226	4.5000	0.9579	0.9611
5227	2.5000	0.5321	0.5340
5228	4.5000	0.9579	0.9611
5229	4.5000	0.9579	0.9611
5230	3.5000	0.7450	0.7475
5231	4.5000	0.9579	0.9611
5232	4.5000	0.9579	0.9611
5233	4.5000	0.9579	0.9611
5234	3.5000	0.7450	0.7475
5235	4.5000	0.9579	0.9611
5236	3.5000	0.7450	0.7475
5237	4.5000	0.9579	0.9611
5238	4.5000	0.9579	0.9611
5239	3.5000	0.7450	0.7475
5240	4.5000	0.9579	0.9611
5241	3.5000	0.7450	0.7475
5242	4.5000	0.9579	0.9611
5243	4.5000	0.9579	0.9611
5244	3.5000	0.7450	0.7475
5245	3.5000	0.7450	0.7475
5246	4.5000	0.9579	0.9611
5247	4.5000	0.9579	0.9611
5248	3.5000	0.7450	0.7475
5249	3.5000	0.7450	0.7475
5250	4.5000	0.9579	0.9611
5251	4.5000	0.9579	0.9611
5252	4.5000	0.9579	0.9611
5253	4.5000	0.9579	0.9611
5254	4.5000	0.9579	0.9611
5255	4.5000	0.9579	0.9611
5256	4.5000	0.9579	0.9611
5257	4.5000	0.9579	0.9611
5258	4.5000	0.9579	0.9611
5259	2.5000	0.5321	0.5340
5260	4.5000	0.9579	0.9611
5261	2.5000	0.5321	0.5340
5262	4.5000	0.9579	0.9611
5263	4.5000	0.9579	0.9611
5264	4.5000	0.9579	0.9611
5265	4.5000	0.9579	0.9611
5266	4.5000	0.9579	0.9611
5267	3.5000	0.7450	0.7475
5268	4.5000	0.9579	0.9611
5269	4.5000	0.9579	0.9611
5270	4.5000	0.9579	0.9611
5271	2.5000	0.5321	0.5340
5272	4.5000	0.9579	0.9611
5273	4.5000	0.9579	0.9611
5274	2.5000	0.5321	0.5340
5275	4.5000	0.9579	0.9611
5276	4.5000	0.9579	0.9611
5277	4.5000	0.9579	0.9611
5278	3.5000	0.7450	0.7475
5279	4.5000	0.9579	0.9611
5280	4.5000	0.9579	0.9611
5281	4.5000	0.9579	0.9611
5282	4.5000	0.9579	0.9611
5283	4.5000	0.9579	0.9611
5284	4.5000	0.9579	0.9611
5285	4.5000	0.9579	0.9611
5286	4.5000	0.9579	0.9611
5287	4.5000	0.9579	0.9611
5288	2.5000	0.5321	0.5340
5289	4.5000	0.9579	0.9611
5290	4.5000	0.9579	0.9611
5291	4.5000	0.9579	0.9611
5292	4.5000	0.9579	0.9611
5293	4.5000	0.9579	0.9611
5294	4.5000	0.9579	0.9611
5295	4.5000	0.9579	0.9611
5296	3.5000	0.7450	0.7475
5297	4.5000	0.9579	0.9611
5298	4.5000	0.9579	0.9611
5299	3.5000	0.7450	0.7475
5300	4.5000	0.9579	0.9611
5301	4.5000	0.9579	0.9611
5302	4.5000	0.9579	0.9611
5303	4.5000	0.9579	0.9611
5304	3.5000	0.7450	0.7475
5305	4.5000	0.9579	0.9611
5306	3.5000	0.7450	0.7475
5307	3.5000	0.7450	0.7475
5308	4.5000	0.9579	0.9611
5309	3.5000	0.7450	0.7475
5310	4.5000	0.9579	0.9611
5311	4.5000	0.9579	0.9611
5312	3.5000	0.7450	0.7475
5313	4.5000	0.9579	0.9611
5314	3.5000	0.7450	0.7475
5315	1.5000	0.3193	0.3204
5316	4.5000	0.9579	0.9611
5317	3.5000	0.7450	0.7475
5318	4.5000	0.9579	0.9611
5319	4.5000	0.9579	0.9611
5320	2.5000	0.5321	0.5340
5321	4.5000	0.9579	0.9611
5322	4.5000	0.9579	0.9611
5323	4.5000	0.9579	0.9611
5324	4.5000	0.9579	0.9611
5325	4.5000	0.9579	0.9611
5326	4.5000	0.9579	0.9611
5327	4.5000	0.9579	0.9611
5328	4.5000	0.9579	0.9611
5329	4.5000	0.9579	0.9611
5330	4.5000	0.9579	0.9611
5331	4.5000	0.9579	0.9611
5332	4.5000	0.9579	0.9611
5333	3.5000	0.7450	0.7475
5334	4.5000	0.9579	0.9611
5335	4.5000	0.9579	0.9611
5336	3.5000	0.7450	0.7475
5337	4.5000	0.9579	0.9611
5338	4.5000	0.9579	0.9611
5339	3.5000	0.7450	0.7475
5340	4.5000	0.9579	0.9611
5341	4.5000	0.9579	0.9611
5342	4.5000	0.9579	0.9611
5343	4.5000	0.9579	0.9611
5344	4.5000	0.9579	0.9611
5345	4.5000	0.9579	0.9611
5346	3.5000	0.7450	0.7475
5347	4.5000	0.9579	0.9611
5348	4.5000	0.9579	0.9611
5349	4.5000	0.9579	0.9611
5350	4.5000	0.9579	0.9611
5351	4.5000	0.9579	0.9611
5352	3.5000	0.7450	0.7475
5353	4.5000	0.9579	0.9611
5354	4.5000	0.9579	0.9611
5355	4.5000	0.9579	0.9611
5356	4.5000	0.9579	0.9611
5357	4.5000	0.9579	0.9611
5358	4.5000	0.9579	0.9611
5359	3.5000	0.7450	0.7475
5360	4.5000	0.9579	0.9611
5361	4.5000	0.9579	0.9611
5362	4.5000	0.9579	0.9611
5363	2.5000	0.5321	0.5340
5364	4.5000	0.9579	0.9611
5365	4.5000	0.9579	0.9611
5366	4.5000	0.9579	0.9611
5367	4.5000	0.9579	0.9611
5368	4.5000	0.9579	0.9611
5369	4.5000	0.9579	0.9611
5370	4.5000	0.9579	0.9611
5371	3.5000	0.7450	0.7475
5372	4.5000	0.9579	0.9611
5373	4.5000	0.9579	0.9611
5374	3.5000	0.7450	0.7475
5375	4.5000	0.9579	0.9611
5376	4.5000	0.9579	0.9611
5377	3.5000	0.7450	0.7475
5378	4.5000	0.9579	0.9611
5379	3.5000	0.7450	0.7475
5380	3.5000	0.7450	0.7475
5381	3.5000	0.7450	0.7475
5382	4.5000	0.9579	0.9611
5383	4.5000	0.9579	0.9611
5384	3.5000	0.7450	0.7475
5385	4.5000	0.9579	0.9611
5386	4.5000	0.9579	0.9611
5387	4.5000	0.9579	0.9611
