Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
5313	4.0000	1.1093	1.0998
5314	4.0000	1.1093	1.0998
5315	4.0000	1.1093	1.0998
5316	3.0000	0.8319	0.8249
5317	4.0000	1.1093	1.0998
5318	4.0000	1.1093	1.0998
5319	4.0000	1.1093	1.0998
5320	4.0000	1.1093	1.0998
5321	3.0000	0.8319	0.8249
5322	3.0000	0.8319	0.8249
5323	4.0000	1.1093	1.0998
5324	3.0000	0.8319	0.8249
5325	3.0000	0.8319	0.8249
5326	4.0000	1.1093	1.0998
5327	4.0000	1.1093	1.0998
5328	3.0000	0.8319	0.8249
5329	4.0000	1.1093	1.0998
5330	4.0000	1.1093	1.0998
5331	3.0000	0.8319	0.8249
5332	3.0000	0.8319	0.8249
5333	4.0000	1.1093	1.0998
5334	4.0000	1.1093	1.0998
5335	4.0000	1.1093	1.0998
5336	4.0000	1.1093	1.0998
5337	3.0000	0.8319	0.8249
5338	3.0000	0.8319	0.8249
5339	4.0000	1.1093	1.0998
5340	3.0000	0.8319	0.8249
5341	4.0000	1.1093	1.0998
5342	3.0000	0.8319	0.8249
5343	3.0000	0.8319	0.8249
5344	1.0000	0.2773	0.2750
5345	3.0000	0.8319	0.8249
5346	3.0000	0.8319	0.8249
5347	4.0000	1.1093	1.0998
5348	3.0000	0.8319	0.8249
5349	3.0000	0.8319	0.8249
5350	4.0000	1.1093	1.0998
5351	4.0000	1.1093	1.0998
5352	4.0000	1.1093	1.0998
5353	2.0000	0.5546	0.5499
5354	4.0000	1.1093	1.0998
5355	4.0000	1.1093	1.0998
5356	2.0000	0.5546	0.5499
5357	4.0000	1.1093	1.0998
5358	4.0000	1.1093	1.0998
5359	4.0000	1.1093	1.0998
5360	4.0000	1.1093	1.0998
5361	3.0000	0.8319	0.8249
5362	4.0000	1.1093	1.0998
5363	3.0000	0.8319	0.8249
5364	3.0000	0.8319	0.8249
5365	4.0000	1.1093	1.0998
5366	4.0000	1.1093	1.0998
5367	4.0000	1.1093	1.0998
5368	4.0000	1.1093	1.0998
5369	4.0000	1.1093	1.0998
5370	4.0000	1.1093	1.0998
5371	4.0000	1.1093	1.0998
5372	4.0000	1.1093	1.0998
5373	4.0000	1.1093	1.0998
5374	4.0000	1.1093	1.0998
5375	4.0000	1.1093	1.0998
5376	4.0000	1.1093	1.0998
5377	3.0000	0.8319	0.8249
5378	4.0000	1.1093	1.0998
5379	3.0000	0.8319	0.8249
5380	4.0000	1.1093	1.0998
5381	4.0000	1.1093	1.0998
5382	3.0000	0.8319	0.8249
5383	4.0000	1.1093	1.0998
5384	3.0000	0.8319	0.8249
5385	4.0000	1.1093	1.0998
5386	4.0000	1.1093	1.0998
5387	4.0000	1.1093	1.0998
5388	4.0000	1.1093	1.0998
5389	4.0000	1.1093	1.0998
5390	4.0000	1.1093	1.0998
5391	4.0000	1.1093	1.0998
5392	4.0000	1.1093	1.0998
5393	4.0000	1.1093	1.0998
5394	3.0000	0.8319	0.8249
5395	4.0000	1.1093	1.0998
5396	3.0000	0.8319	0.8249
5397	4.0000	1.1093	1.0998
5398	4.0000	1.1093	1.0998
5399	4.0000	1.1093	1.0998
5400	2.0000	0.5546	0.5499
5401	3.0000	0.8319	0.8249
5402	4.0000	1.1093	1.0998
5403	4.0000	1.1093	1.0998
5404	4.0000	1.1093	1.0998
5405	3.0000	0.8319	0.8249
5406	4.0000	1.1093	1.0998
5407	4.0000	1.1093	1.0998
5408	4.0000	1.1093	1.0998
5409	4.0000	1.1093	1.0998
5410	3.0000	0.8319	0.8249
5411	4.0000	1.1093	1.0998
5412	3.0000	0.8319	0.8249
5413	4.0000	1.1093	1.0998
5414	4.0000	1.1093	1.0998
5415	3.0000	0.8319	0.8249
5416	2.0000	0.5546	0.5499
5417	4.0000	1.1093	1.0998
5418	4.0000	1.1093	1.0998
5419	4.0000	1.1093	1.0998
5420	4.0000	1.1093	1.0998
5421	3.0000	0.8319	0.8249
5422	4.0000	1.1093	1.0998
5423	3.0000	0.8319	0.8249
5424	4.0000	1.1093	1.0998
5425	2.0000	0.5546	0.5499
5426	4.0000	1.1093	1.0998
5427	4.0000	1.1093	1.0998
5428	3.0000	0.8319	0.8249
5429	3.0000	0.8319	0.8249
5430	3.0000	0.8319	0.8249
5431	3.0000	0.8319	0.8249
5432	4.0000	1.1093	1.0998
5433	4.0000	1.1093	1.0998
5434	4.0000	1.1093	1.0998
5435	4.0000	1.1093	1.0998
5436	4.0000	1.1093	1.0998
5437	3.0000	0.8319	0.8249
5438	4.0000	1.1093	1.0998
5439	4.0000	1.1093	1.0998
5440	4.0000	1.1093	1.0998
5441	4.0000	1.1093	1.0998
5442	4.0000	1.1093	1.0998
5443	4.0000	1.1093	1.0998
5444	4.0000	1.1093	1.0998
5445	4.0000	1.1093	1.0998
5446	4.0000	1.1093	1.0998
5447	3.0000	0.8319	0.8249
5448	4.0000	1.1093	1.0998
5449	3.0000	0.8319	0.8249
5450	4.0000	1.1093	1.0998
5451	4.0000	1.1093	1.0998
5452	4.0000	1.1093	1.0998
5453	3.0000	0.8319	0.8249
5454	2.0000	0.5546	0.5499
5455	4.0000	1.1093	1.0998
5456	4.0000	1.1093	1.0998
5457	3.0000	0.8319	0.8249
5458	4.0000	1.1093	1.0998
5459	4.0000	1.1093	1.0998
5460	4.0000	1.1093	1.0998
5461	3.0000	0.8319	0.8249
5462	3.0000	0.8319	0.8249
5463	3.0000	0.8319	0.8249
5464	3.0000	0.8319	0.8249
5465	4.0000	1.1093	1.0998
5466	4.0000	1.1093	1.0998
5467	4.0000	1.1093	1.0998
5468	4.0000	1.1093	1.0998
5469	3.0000	0.8319	0.8249
5470	4.0000	1.1093	1.0998
5471	3.0000	0.8319	0.8249
5472	2.0000	0.5546	0.5499
5473	4.0000	1.1093	1.0998
5474	4.0000	1.1093	1.0998
5475	4.0000	1.1093	1.0998
5476	4.0000	1.1093	1.0998
5477	3.0000	0.8319	0.8249
5478	3.0000	0.8319	0.8249
5479	4.0000	1.1093	1.0998
5480	4.0000	1.1093	1.0998
5481	3.0000	0.8319	0.8249
5482	4.0000	1.1093	1.0998
5483	4.0000	1.1093	1.0998
5484	3.0000	0.8319	0.8249
5485	4.0000	1.1093	1.0998
5486	3.0000	0.8319	0.8249
5487	4.0000	1.1093	1.0998
5488	4.0000	1.1093	1.0998
5489	4.0000	1.1093	1.0998
5490	4.0000	1.1093	1.0998
5491	4.0000	1.1093	1.0998
5492	4.0000	1.1093	1.0998
5493	4.0000	1.1093	1.0998
5494	4.0000	1.1093	1.0998
5495	3.0000	0.8319	0.8249
5496	4.0000	1.1093	1.0998
5497	4.0000	1.1093	1.0998
5498	4.0000	1.1093	1.0998
5499	4.0000	1.1093	1.0998
5500	4.0000	1.1093	1.0998
5501	4.0000	1.1093	1.0998
5502	4.0000	1.1093	1.0998
5503	3.0000	0.8319	0.8249
5504	4.0000	1.1093	1.0998
5505	4.0000	1.1093	1.0998
5506	4.0000	1.1093	1.0998
5507	4.0000	1.1093	1.0998
5508	3.0000	0.8319	0.8249
5509	4.0000	1.1093	1.0998
5510	4.0000	1.1093	1.0998
5511	4.0000	1.1093	1.0998
5512	4.0000	1.1093	1.0998
5513	3.0000	0.8319	0.8249
5514	4.0000	1.1093	1.0998
5515	4.0000	1.1093	1.0998
5516	4.0000	1.1093	1.0998
5517	4.0000	1.1093	1.0998
5518	3.0000	0.8319	0.8249
5519	4.0000	1.1093	1.0998
5520	4.0000	1.1093	1.0998
5521	4.0000	1.1093	1.0998
5522	4.0000	1.1093	1.0998
5523	3.0000	0.8319	0.8249
5524	2.0000	0.5546	0.5499
5525	4.0000	1.1093	1.0998
5526	4.0000	1.1093	1.0998
5527	2.0000	0.5546	0.5499
5528	3.0000	0.8319	0.8249
5529	4.0000	1.1093	1.0998
5530	4.0000	1.1093	1.0998
5531	4.0000	1.1093	1.0998
5532	4.0000	1.1093	1.0998
5533	4.0000	1.1093	1.0998
5534	4.0000	1.1093	1.0998
5535	3.0000	0.8319	0.8249
5536	4.0000	1.1093	1.0998
5537	4.0000	1.1093	1.0998
5538	4.0000	1.1093	1.0998
5539	4.0000	1.1093	1.0998
5540	3.0000	0.8319	0.8249
5541	4.0000	1.1093	1.0998
5542	2.0000	0.5546	0.5499
5543	2.0000	0.5546	0.5499
5544	4.0000	1.1093	1.0998
5545	4.0000	1.1093	1.0998
5546	4.0000	1.1093	1.0998
5547	4.0000	1.1093	1.0998
5548	3.0000	0.8319	0.8249
5549	4.0000	1.1093	1.0998
5550	4.0000	1.1093	1.0998
5551	3.0000	0.8319	0.8249
5552	4.0000	1.1093	1.0998
5553	4.0000	1.1093	1.0998
5554	4.0000	1.1093	1.0998
5555	4.0000	1.1093	1.0998
5556	4.0000	1.1093	1.0998
5557	4.0000	1.1093	1.0998
5558	4.0000	1.1093	1.0998
5559	3.0000	0.8319	0.8249
5560	2.0000	0.5546	0.5499
5561	3.0000	0.8319	0.8249
5562	4.0000	1.1093	1.0998
5563	2.0000	0.5546	0.5499
5564	4.0000	1.1093	1.0998
5565	3.0000	0.8319	0.8249
5566	3.0000	0.8319	0.8249
5567	4.0000	1.1093	1.0998
5568	4.0000	1.1093	1.0998
5569	3.0000	0.8319	0.8249
5570	3.0000	0.8319	0.8249
5571	4.0000	1.1093	1.0998
5572	4.0000	1.1093	1.0998
5573	4.0000	1.1093	1.0998
5574	3.0000	0.8319	0.8249
5575	2.0000	0.5546	0.5499
5576	4.0000	1.1093	1.0998
5577	4.0000	1.1093	1.0998
5578	4.0000	1.1093	1.0998
5579	3.0000	0.8319	0.8249
5580	3.0000	0.8319	0.8249
5581	4.0000	1.1093	1.0998
5582	3.0000	0.8319	0.8249
5583	4.0000	1.1093	1.0998
5584	4.0000	1.1093	1.0998
5585	4.0000	1.1093	1.0998
5586	4.0000	1.1093	1.0998
5587	4.0000	1.1093	1.0998
5588	4.0000	1.1093	1.0998
5589	4.0000	1.1093	1.0998
5590	4.0000	1.1093	1.0998
5591	4.0000	1.1093	1.0998
5592	4.0000	1.1093	1.0998
5593	3.0000	0.8319	0.8249
5594	4.0000	1.1093	1.0998
5595	4.0000	1.1093	1.0998
5596	4.0000	1.1093	1.0998
5597	4.0000	1.1093	1.0998
5598	4.0000	1.1093	1.0998
5599	4.0000	1.1093	1.0998
5600	4.0000	1.1093	1.0998
5601	4.0000	1.1093	1.0998
5602	4.0000	1.1093	1.0998
5603	4.0000	1.1093	1.0998
5604	4.0000	1.1093	1.0998
5605	4.0000	1.1093	1.0998
5606	3.0000	0.8319	0.8249
5607	4.0000	1.1093	1.0998
5608	3.0000	0.8319	0.8249
5609	4.0000	1.1093	1.0998
5610	2.0000	0.5546	0.5499
5611	4.0000	1.1093	1.0998
5612	3.0000	0.8319	0.8249
5613	4.0000	1.1093	1.0998
5614	4.0000	1.1093	1.0998
5615	4.0000	1.1093	1.0998
5616	2.0000	0.5546	0.5499
5617	4.0000	1.1093	1.0998
5618	4.0000	1.1093	1.0998
5619	3.0000	0.8319	0.8249
5620	4.0000	1.1093	1.0998
5621	4.0000	1.1093	1.0998
5622	2.0000	0.5546	0.5499
5623	4.0000	1.1093	1.0998
5624	4.0000	1.1093	1.0998
5625	4.0000	1.1093	1.0998
5626	4.0000	1.1093	1.0998
5627	4.0000	1.1093	1.0998
5628	4.0000	1.1093	1.0998
5629	4.0000	1.1093	1.0998
5630	4.0000	1.1093	1.0998
5631	4.0000	1.1093	1.0998
5632	4.0000	1.1093	1.0998
5633	4.0000	1.1093	1.0998
5634	3.0000	0.8319	0.8249
5635	4.0000	1.1093	1.0998
5636	4.0000	1.1093	1.0998
5637	1.0000	0.2773	0.2750
5638	4.0000	1.1093	1.0998
5639	4.0000	1.1093	1.0998
5640	4.0000	1.1093	1.0998
5641	3.0000	0.8319	0.8249
5642	4.0000	1.1093	1.0998
5643	4.0000	1.1093	1.0998
5644	3.0000	0.8319	0.8249
5645	3.0000	0.8319	0.8249
5646	4.0000	1.1093	1.0998
5647	4.0000	1.1093	1.0998
5648	4.0000	1.1093	1.0998
5649	3.0000	0.8319	0.8249
5650	3.0000	0.8319	0.8249
5651	4.0000	1.1093	1.0998
5652	3.0000	0.8319	0.8249
5653	4.0000	1.1093	1.0998
5654	4.0000	1.1093	1.0998
5655	4.0000	1.1093	1.0998
5656	4.0000	1.1093	1.0998
5657	4.0000	1.1093	1.0998
5658	3.0000	0.8319	0.8249
5659	4.0000	1.1093	1.0998
5660	4.0000	1.1093	1.0998
5661	4.0000	1.1093	1.0998
5662	4.0000	1.1093	1.0998
5663	4.0000	1.1093	1.0998
5664	4.0000	1.1093	1.0998
5665	3.0000	0.8319	0.8249
5666	4.0000	1.1093	1.0998
5667	4.0000	1.1093	1.0998
5668	3.0000	0.8319	0.8249
5669	3.0000	0.8319	0.8249
5670	4.0000	1.1093	1.0998
5671	4.0000	1.1093	1.0998
5672	2.0000	0.5546	0.5499
5673	4.0000	1.1093	1.0998
5674	4.0000	1.1093	1.0998
5675	4.0000	1.1093	1.0998
5676	4.0000	1.1093	1.0998
5677	4.0000	1.1093	1.0998
5678	4.0000	1.1093	1.0998
5679	4.0000	1.1093	1.0998
5680	3.0000	0.8319	0.8249
5681	3.0000	0.8319	0.8249
5682	3.0000	0.8319	0.8249
5683	4.0000	1.1093	1.0998
5684	4.0000	1.1093	1.0998
5685	4.0000	1.1093	1.0998
5686	4.0000	1.1093	1.0998
5687	4.0000	1.1093	1.0998
5688	4.0000	1.1093	1.0998
5689	3.0000	0.8319	0.8249
5690	4.0000	1.1093	1.0998
5691	3.0000	0.8319	0.8249
5692	3.0000	0.8319	0.8249
5693	4.0000	1.1093	1.0998
5694	4.0000	1.1093	1.0998
5695	4.0000	1.1093	1.0998
5696	3.0000	0.8319	0.8249
5697	4.0000	1.1093	1.0998
5698	4.0000	1.1093	1.0998
5699	4.0000	1.1093	1.0998
5700	4.0000	1.1093	1.0998
5701	4.0000	1.1093	1.0998
5702	3.0000	0.8319	0.8249
5703	4.0000	1.1093	1.0998
5704	4.0000	1.1093	1.0998
5705	4.0000	1.1093	1.0998
5706	4.0000	1.1093	1.0998
5707	3.0000	0.8319	0.8249
5708	4.0000	1.1093	1.0998
5709	3.0000	0.8319	0.8249
5710	4.0000	1.1093	1.0998
5711	2.0000	0.5546	0.5499
5712	4.0000	1.1093	1.0998
5713	4.0000	1.1093	1.0998
5714	4.0000	1.1093	1.0998
5715	3.0000	0.8319	0.8249
5716	4.0000	1.1093	1.0998
5717	4.0000	1.1093	1.0998
5718	4.0000	1.1093	1.0998
5719	3.0000	0.8319	0.8249
5720	3.0000	0.8319	0.8249
5721	4.0000	1.1093	1.0998
5722	3.0000	0.8319	0.8249
5723	4.0000	1.1093	1.0998
5724	1.0000	0.2773	0.2750
5725	3.0000	0.8319	0.8249
5726	3.0000	0.8319	0.8249
5727	4.0000	1.1093	1.0998
5728	4.0000	1.1093	1.0998
5729	4.0000	1.1093	1.0998
5730	4.0000	1.1093	1.0998
5731	4.0000	1.1093	1.0998
5732	4.0000	1.1093	1.0998
5733	4.0000	1.1093	1.0998
5734	3.0000	0.8319	0.8249
5735	3.0000	0.8319	0.8249
5736	4.0000	1.1093	1.0998
5737	4.0000	1.1093	1.0998
5738	3.0000	0.8319	0.8249
5739	3.0000	0.8319	0.8249
5740	4.0000	1.1093	1.0998
5741	4.0000	1.1093	1.0998
5742	4.0000	1.1093	1.0998
5743	4.0000	1.1093	1.0998
5744	4.0000	1.1093	1.0998
5745	4.0000	1.1093	1.0998
5746	4.0000	1.1093	1.0998
5747	3.0000	0.8319	0.8249
5748	2.0000	0.5546	0.5499
5749	4.0000	1.1093	1.0998
5750	2.0000	0.5546	0.5499
5751	4.0000	1.1093	1.0998
5752	4.0000	1.1093	1.0998
5753	4.0000	1.1093	1.0998
5754	3.0000	0.8319	0.8249
5755	4.0000	1.1093	1.0998
5756	2.0000	0.5546	0.5499
5757	4.0000	1.1093	1.0998
5758	4.0000	1.1093	1.0998
5759	3.0000	0.8319	0.8249
5760	4.0000	1.1093	1.0998
5761	4.0000	1.1093	1.0998
5762	3.0000	0.8319	0.8249
5763	4.0000	1.1093	1.0998
5764	4.0000	1.1093	1.0998
5765	3.0000	0.8319	0.8249
5766	4.0000	1.1093	1.0998
5767	3.0000	0.8319	0.8249
5768	4.0000	1.1093	1.0998
5769	3.0000	0.8319	0.8249
5770	4.0000	1.1093	1.0998
5771	4.0000	1.1093	1.0998
5772	4.0000	1.1093	1.0998
5773	3.0000	0.8319	0.8249
5774	4.0000	1.1093	1.0998
5775	4.0000	1.1093	1.0998
5776	3.0000	0.8319	0.8249
5777	1.0000	0.2773	0.2750
5778	4.0000	1.1093	1.0998
5779	4.0000	1.1093	1.0998
5780	3.0000	0.8319	0.8249
5781	3.0000	0.8319	0.8249
5782	4.0000	1.1093	1.0998
5783	4.0000	1.1093	1.0998
5784	4.0000	1.1093	1.0998
5785	3.0000	0.8319	0.8249
5786	4.0000	1.1093	1.0998
5787	4.0000	1.1093	1.0998
5788	4.0000	1.1093	1.0998
5789	3.0000	0.8319	0.8249
5790	4.0000	1.1093	1.0998
5791	4.0000	1.1093	1.0998
5792	4.0000	1.1093	1.0998
5793	4.0000	1.1093	1.0998
5794	3.0000	0.8319	0.8249
5795	4.0000	1.1093	1.0998
5796	4.0000	1.1093	1.0998
5797	3.0000	0.8319	0.8249
5798	4.0000	1.1093	1.0998
5799	3.0000	0.8319	0.8249
5800	4.0000	1.1093	1.0998
5801	4.0000	1.1093	1.0998
5802	4.0000	1.1093	1.0998
5803	4.0000	1.1093	1.0998
5804	4.0000	1.1093	1.0998
5805	4.0000	1.1093	1.0998
5806	3.0000	0.8319	0.8249
5807	4.0000	1.1093	1.0998
5808	4.0000	1.1093	1.0998
5809	4.0000	1.1093	1.0998
5810	4.0000	1.1093	1.0998
5811	4.0000	1.1093	1.0998
5812	3.0000	0.8319	0.8249
5813	4.0000	1.1093	1.0998
5814	3.0000	0.8319	0.8249
5815	4.0000	1.1093	1.0998
5816	4.0000	1.1093	1.0998
5817	4.0000	1.1093	1.0998
5818	3.0000	0.8319	0.8249
5819	2.0000	0.5546	0.5499
5820	4.0000	1.1093	1.0998
5821	4.0000	1.1093	1.0998
5822	4.0000	1.1093	1.0998
5823	4.0000	1.1093	1.0998
5824	4.0000	1.1093	1.0998
5825	4.0000	1.1093	1.0998
5826	4.0000	1.1093	1.0998
5827	3.0000	0.8319	0.8249
5828	3.0000	0.8319	0.8249
5829	2.0000	0.5546	0.5499
5830	3.0000	0.8319	0.8249
5831	4.0000	1.1093	1.0998
5832	4.0000	1.1093	1.0998
5833	4.0000	1.1093	1.0998
5834	4.0000	1.1093	1.0998
5835	4.0000	1.1093	1.0998
5836	3.0000	0.8319	0.8249
5837	1.0000	0.2773	0.2750
5838	4.0000	1.1093	1.0998
5839	3.0000	0.8319	0.8249
5840	4.0000	1.1093	1.0998
5841	2.0000	0.5546	0.5499
5842	3.0000	0.8319	0.8249
5843	4.0000	1.1093	1.0998
5844	4.0000	1.1093	1.0998
5845	4.0000	1.1093	1.0998
5846	4.0000	1.1093	1.0998
5847	3.0000	0.8319	0.8249
5848	1.0000	0.2773	0.2750
5849	4.0000	1.1093	1.0998
5850	4.0000	1.1093	1.0998
5851	4.0000	1.1093	1.0998
5852	3.0000	0.8319	0.8249
5853	4.0000	1.1093	1.0998
5854	3.0000	0.8319	0.8249
5855	4.0000	1.1093	1.0998
5856	4.0000	1.1093	1.0998
5857	3.0000	0.8319	0.8249
5858	3.0000	0.8319	0.8249
5859	4.0000	1.1093	1.0998
5860	4.0000	1.1093	1.0998
5861	4.0000	1.1093	1.0998
5862	4.0000	1.1093	1.0998
5863	4.0000	1.1093	1.0998
5864	4.0000	1.1093	1.0998
5865	4.0000	1.1093	1.0998
5866	3.0000	0.8319	0.8249
5867	3.0000	0.8319	0.8249
5868	4.0000	1.1093	1.0998
5869	4.0000	1.1093	1.0998
5870	4.0000	1.1093	1.0998
5871	4.0000	1.1093	1.0998
5872	2.0000	0.5546	0.5499
5873	4.0000	1.1093	1.0998
5874	4.0000	1.1093	1.0998
5875	4.0000	1.1093	1.0998
5876	4.0000	1.1093	1.0998
5877	4.0000	1.1093	1.0998
5878	4.0000	1.1093	1.0998
5879	4.0000	1.1093	1.0998
5880	4.0000	1.1093	1.0998
5881	3.0000	0.8319	0.8249
5882	4.0000	1.1093	1.0998
5883	4.0000	1.1093	1.0998
5884	4.0000	1.1093	1.0998
5885	4.0000	1.1093	1.0998
5886	4.0000	1.1093	1.0998
5887	3.0000	0.8319	0.8249
5888	4.0000	1.1093	1.0998
5889	4.0000	1.1093	1.0998
5890	2.0000	0.5546	0.5499
5891	4.0000	1.1093	1.0998
5892	2.0000	0.5546	0.5499
5893	4.0000	1.1093	1.0998
5894	4.0000	1.1093	1.0998
5895	4.0000	1.1093	1.0998
5896	3.0000	0.8319	0.8249
5897	4.0000	1.1093	1.0998
5898	3.0000	0.8319	0.8249
5899	4.0000	1.1093	1.0998
5900	4.0000	1.1093	1.0998
5901	4.0000	1.1093	1.0998
5902	4.0000	1.1093	1.0998
5903	3.0000	0.8319	0.8249
5904	3.0000	0.8319	0.8249
5905	4.0000	1.1093	1.0998
5906	4.0000	1.1093	1.0998
5907	4.0000	1.1093	1.0998
5908	4.0000	1.1093	1.0998
5909	4.0000	1.1093	1.0998
5910	4.0000	1.1093	1.0998
5911	4.0000	1.1093	1.0998
5912	3.0000	0.8319	0.8249
5913	4.0000	1.1093	1.0998
5914	4.0000	1.1093	1.0998
5915	4.0000	1.1093	1.0998
5916	4.0000	1.1093	1.0998
5917	3.0000	0.8319	0.8249
5918	4.0000	1.1093	1.0998
5919	4.0000	1.1093	1.0998
5920	4.0000	1.1093	1.0998
5921	4.0000	1.1093	1.0998
5922	4.0000	1.1093	1.0998
5923	4.0000	1.1093	1.0998
5924	4.0000	1.1093	1.0998
5925	4.0000	1.1093	1.0998
5926	4.0000	1.1093	1.0998
5927	3.0000	0.8319	0.8249
5928	3.0000	0.8319	0.8249
5929	4.0000	1.1093	1.0998
5930	4.0000	1.1093	1.0998
5931	3.0000	0.8319	0.8249
5932	4.0000	1.1093	1.0998
5933	4.0000	1.1093	1.0998
5934	4.0000	1.1093	1.0998
5935	4.0000	1.1093	1.0998
5936	3.0000	0.8319	0.8249
5937	4.0000	1.1093	1.0998
5938	4.0000	1.1093	1.0998
5939	4.0000	1.1093	1.0998
5940	4.0000	1.1093	1.0998
5941	4.0000	1.1093	1.0998
5942	4.0000	1.1093	1.0998
5943	4.0000	1.1093	1.0998
5944	4.0000	1.1093	1.0998
5945	3.0000	0.8319	0.8249
5946	4.0000	1.1093	1.0998
5947	3.0000	0.8319	0.8249
5948	4.0000	1.1093	1.0998
5949	4.0000	1.1093	1.0998
5950	4.0000	1.1093	1.0998
5951	3.0000	0.8319	0.8249
5952	4.0000	1.1093	1.0998
5953	4.0000	1.1093	1.0998
5954	4.0000	1.1093	1.0998
5955	1.0000	0.2773	0.2750
5956	4.0000	1.1093	1.0998
5957	3.0000	0.8319	0.8249
5958	4.0000	1.1093	1.0998
5959	3.0000	0.8319	0.8249
5960	3.0000	0.8319	0.8249
5961	4.0000	1.1093	1.0998
5962	3.0000	0.8319	0.8249
5963	4.0000	1.1093	1.0998
5964	3.0000	0.8319	0.8249
5965	3.0000	0.8319	0.8249
5966	1.0000	0.2773	0.2750
5967	4.0000	1.1093	1.0998
5968	3.0000	0.8319	0.8249
5969	4.0000	1.1093	1.0998
5970	3.0000	0.8319	0.8249
5971	2.0000	0.5546	0.5499
5972	4.0000	1.1093	1.0998
5973	4.0000	1.1093	1.0998
5974	4.0000	1.1093	1.0998
5975	3.0000	0.8319	0.8249
5976	4.0000	1.1093	1.0998
5977	2.0000	0.5546	0.5499
5978	4.0000	1.1093	1.0998
5979	4.0000	1.1093	1.0998
5980	4.0000	1.1093	1.0998
5981	4.0000	1.1093	1.0998
5982	4.0000	1.1093	1.0998
5983	3.0000	0.8319	0.8249
5984	4.0000	1.1093	1.0998
5985	4.0000	1.1093	1.0998
5986	2.0000	0.5546	0.5499
5987	3.0000	0.8319	0.8249
5988	3.0000	0.8319	0.8249
5989	4.0000	1.1093	1.0998
5990	4.0000	1.1093	1.0998
5991	4.0000	1.1093	1.0998
5992	3.0000	0.8319	0.8249
5993	4.0000	1.1093	1.0998
5994	4.0000	1.1093	1.0998
5995	4.0000	1.1093	1.0998
5996	3.0000	0.8319	0.8249
5997	2.0000	0.5546	0.5499
5998	3.0000	0.8319	0.8249
5999	4.0000	1.1093	1.0998
6000	4.0000	1.1093	1.0998
6001	3.0000	0.8319	0.8249
6002	3.0000	0.8319	0.8249
6003	3.0000	0.8319	0.8249
6004	3.0000	0.8319	0.8249
6005	2.0000	0.5546	0.5499
6006	4.0000	1.1093	1.0998
6007	4.0000	1.1093	1.0998
6008	4.0000	1.1093	1.0998
6009	4.0000	1.1093	1.0998
6010	3.0000	0.8319	0.8249
6011	3.0000	0.8319	0.8249
6012	3.0000	0.8319	0.8249
6013	4.0000	1.1093	1.0998
6014	4.0000	1.1093	1.0998
6015	4.0000	1.1093	1.0998
6016	3.0000	0.8319	0.8249
6017	4.0000	1.1093	1.0998
6018	4.0000	1.1093	1.0998
6019	4.0000	1.1093	1.0998
6020	4.0000	1.1093	1.0998
6021	4.0000	1.1093	1.0998
6022	4.0000	1.1093	1.0998
6023	4.0000	1.1093	1.0998
6024	4.0000	1.1093	1.0998
6025	4.0000	1.1093	1.0998
6026	4.0000	1.1093	1.0998
6027	4.0000	1.1093	1.0998
6028	4.0000	1.1093	1.0998
6029	3.0000	0.8319	0.8249
6030	4.0000	1.1093	1.0998
6031	3.0000	0.8319	0.8249
6032	4.0000	1.1093	1.0998
6033	4.0000	1.1093	1.0998
6034	4.0000	1.1093	1.0998
6035	3.0000	0.8319	0.8249
6036	4.0000	1.1093	1.0998
6037	3.0000	0.8319	0.8249
6038	4.0000	1.1093	1.0998
6039	4.0000	1.1093	1.0998
6040	3.0000	0.8319	0.8249
6041	4.0000	1.1093	1.0998
6042	4.0000	1.1093	1.0998
6043	3.0000	0.8319	0.8249
6044	4.0000	1.1093	1.0998
6045	4.0000	1.1093	1.0998
6046	3.0000	0.8319	0.8249
6047	4.0000	1.1093	1.0998
6048	4.0000	1.1093	1.0998
6049	4.0000	1.1093	1.0998
6050	3.0000	0.8319	0.8249
6051	4.0000	1.1093	1.0998
6052	4.0000	1.1093	1.0998
6053	3.0000	0.8319	0.8249
6054	4.0000	1.1093	1.0998
6055	4.0000	1.1093	1.0998
6056	4.0000	1.1093	1.0998
6057	3.0000	0.8319	0.8249
6058	4.0000	1.1093	1.0998
6059	4.0000	1.1093	1.0998
6060	3.0000	0.8319	0.8249
6061	4.0000	1.1093	1.0998
6062	4.0000	1.1093	1.0998
6063	3.0000	0.8319	0.8249
6064	3.0000	0.8319	0.8249
6065	4.0000	1.1093	1.0998
6066	3.0000	0.8319	0.8249
6067	3.0000	0.8319	0.8249
6068	4.0000	1.1093	1.0998
6069	3.0000	0.8319	0.8249
6070	4.0000	1.1093	1.0998
6071	4.0000	1.1093	1.0998
6072	4.0000	1.1093	1.0998
6073	3.0000	0.8319	0.8249
6074	2.0000	0.5546	0.5499
6075	2.0000	0.5546	0.5499
6076	4.0000	1.1093	1.0998
6077	4.0000	1.1093	1.0998
6078	3.0000	0.8319	0.8249
6079	3.0000	0.8319	0.8249
6080	4.0000	1.1093	1.0998
6081	3.0000	0.8319	0.8249
6082	4.0000	1.1093	1.0998
6083	4.0000	1.1093	1.0998
6084	4.0000	1.1093	1.0998
6085	4.0000	1.1093	1.0998
6086	3.0000	0.8319	0.8249
6087	4.0000	1.1093	1.0998
6088	3.0000	0.8319	0.8249
