Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
5429	4.5000	0.9579	0.9611
5430	3.5000	0.7450	0.7475
5431	4.5000	0.9579	0.9611
5432	4.5000	0.9579	0.9611
5433	3.5000	0.7450	0.7475
5434	4.5000	0.9579	0.9611
5435	4.5000	0.9579	0.9611
5436	4.5000	0.9579	0.9611
5437	4.5000	0.9579	0.9611
5438	4.5000	0.9579	0.9611
5439	3.5000	0.7450	0.7475
5440	4.5000	0.9579	0.9611
5441	4.5000	0.9579	0.9611
5442	2.5000	0.5321	0.5340
5443	3.5000	0.7450	0.7475
5444	4.5000	0.9579	0.9611
5445	4.5000	0.9579	0.9611
5446	4.5000	0.9579	0.9611
5447	4.5000	0.9579	0.9611
5448	3.5000	0.7450	0.7475
5449	4.5000	0.9579	0.9611
5450	4.5000	0.9579	0.9611
5451	3.5000	0.7450	0.7475
5452	4.5000	0.9579	0.9611
5453	4.5000	0.9579	0.9611
5454	4.5000	0.9579	0.9611
5455	4.5000	0.9579	0.9611
5456	4.5000	0.9579	0.9611
5457	4.5000	0.9579	0.9611
5458	4.5000	0.9579	0.9611
5459	4.5000	0.9579	0.9611
5460	4.5000	0.9579	0.9611
5461	4.5000	0.9579	0.9611
5462	4.5000	0.9579	0.9611
5463	4.5000	0.9579	0.9611
5464	3.5000	0.7450	0.7475
5465	4.5000	0.9579	0.9611
5466	4.5000	0.9579	0.9611
5467	3.5000	0.7450	0.7475
5468	4.5000	0.9579	0.9611
5469	2.5000	0.5321	0.5340
5470	4.5000	0.9579	0.9611
5471	4.5000	0.9579	0.9611
5472	4.5000	0.9579	0.9611
5473	4.5000	0.9579	0.9611
5474	4.5000	0.9579	0.9611
5475	1.5000	0.3193	0.3204
5476	4.5000	0.9579	0.9611
5477	4.5000	0.9579	0.9611
5478	4.5000	0.9579	0.9611
5479	3.5000	0.7450	0.7475
5480	4.5000	0.9579	0.9611
5481	3.5000	0.7450	0.7475
5482	4.5000	0.9579	0.9611
5483	3.5000	0.7450	0.7475
5484	4.5000	0.9579	0.9611
5485	3.5000	0.7450	0.7475
5486	3.5000	0.7450	0.7475
5487	3.5000	0.7450	0.7475
5488	4.5000	0.9579	0.9611
5489	4.5000	0.9579	0.9611
5490	4.5000	0.9579	0.9611
5491	4.5000	0.9579	0.9611
5492	4.5000	0.9579	0.9611
5493	4.5000	0.9579	0.9611
5494	4.5000	0.9579	0.9611
5495	3.5000	0.7450	0.7475
5496	2.5000	0.5321	0.5340
5497	3.5000	0.7450	0.7475
5498	3.5000	0.7450	0.7475
5499	4.5000	0.9579	0.9611
5500	3.5000	0.7450	0.7475
5501	4.5000	0.9579	0.9611
5502	4.5000	0.9579	0.9611
5503	4.5000	0.9579	0.9611
5504	4.5000	0.9579	0.9611
5505	3.5000	0.7450	0.7475
5506	4.5000	0.9579	0.9611
5507	4.5000	0.9579	0.9611
5508	4.5000	0.9579	0.9611
5509	4.5000	0.9579	0.9611
5510	4.5000	0.9579	0.9611
5511	4.5000	0.9579	0.9611
5512	3.5000	0.7450	0.7475
5513	4.5000	0.9579	0.9611
5514	4.5000	0.9579	0.9611
5515	4.5000	0.9579	0.9611
5516	4.5000	0.9579	0.9611
5517	3.5000	0.7450	0.7475
5518	4.5000	0.9579	0.9611
5519	4.5000	0.9579	0.9611
5520	2.5000	0.5321	0.5340
5521	2.5000	0.5321	0.5340
5522	3.5000	0.7450	0.7475
5523	4.5000	0.9579	0.9611
5524	4.5000	0.9579	0.9611
5525	4.5000	0.9579	0.9611
5526	4.5000	0.9579	0.9611
5527	4.5000	0.9579	0.9611
5528	4.5000	0.9579	0.9611
5529	4.5000	0.9579	0.9611
5530	4.5000	0.9579	0.9611
5531	3.5000	0.7450	0.7475
5532	4.5000	0.9579	0.9611
5533	3.5000	0.7450	0.7475
5534	4.5000	0.9579	0.9611
5535	4.5000	0.9579	0.9611
5536	3.5000	0.7450	0.7475
5537	3.5000	0.7450	0.7475
5538	4.5000	0.9579	0.9611
5539	4.5000	0.9579	0.9611
5540	4.5000	0.9579	0.9611
5541	4.5000	0.9579	0.9611
5542	4.5000	0.9579	0.9611
5543	4.5000	0.9579	0.9611
5544	4.5000	0.9579	0.9611
5545	4.5000	0.9579	0.9611
5546	3.5000	0.7450	0.7475
5547	4.5000	0.9579	0.9611
5548	3.5000	0.7450	0.7475
5549	4.5000	0.9579	0.9611
5550	4.5000	0.9579	0.9611
5551	4.5000	0.9579	0.9611
5552	4.5000	0.9579	0.9611
5553	3.5000	0.7450	0.7475
5554	4.5000	0.9579	0.9611
5555	3.5000	0.7450	0.7475
5556	3.5000	0.7450	0.7475
5557	4.5000	0.9579	0.9611
5558	3.5000	0.7450	0.7475
5559	4.5000	0.9579	0.9611
5560	3.5000	0.7450	0.7475
5561	4.5000	0.9579	0.9611
5562	2.5000	0.5321	0.5340
5563	4.5000	0.9579	0.9611
5564	4.5000	0.9579	0.9611
5565	3.5000	0.7450	0.7475
5566	4.5000	0.9579	0.9611
5567	3.5000	0.7450	0.7475
5568	4.5000	0.9579	0.9611
5569	4.5000	0.9579	0.9611
5570	4.5000	0.9579	0.9611
5571	4.5000	0.9579	0.9611
5572	3.5000	0.7450	0.7475
5573	3.5000	0.7450	0.7475
5574	4.5000	0.9579	0.9611
5575	4.5000	0.9579	0.9611
5576	2.5000	0.5321	0.5340
5577	3.5000	0.7450	0.7475
5578	2.5000	0.5321	0.5340
5579	4.5000	0.9579	0.9611
5580	4.5000	0.9579	0.9611
5581	3.5000	0.7450	0.7475
5582	3.5000	0.7450	0.7475
5583	4.5000	0.9579	0.9611
5584	3.5000	0.7450	0.7475
5585	3.5000	0.7450	0.7475
5586	4.5000	0.9579	0.9611
5587	4.5000	0.9579	0.9611
5588	4.5000	0.9579	0.9611
5589	4.5000	0.9579	0.9611
5590	0.5000	0.1064	0.1068
5591	4.5000	0.9579	0.9611
5592	3.5000	0.7450	0.7475
5593	4.5000	0.9579	0.9611
5594	4.5000	0.9579	0.9611
5595	2.5000	0.5321	0.5340
5596	4.5000	0.9579	0.9611
5597	4.5000	0.9579	0.9611
5598	4.5000	0.9579	0.9611
5599	4.5000	0.9579	0.9611
5600	3.5000	0.7450	0.7475
5601	4.5000	0.9579	0.9611
5602	4.5000	0.9579	0.9611
5603	4.5000	0.9579	0.9611
5604	4.5000	0.9579	0.9611
5605	4.5000	0.9579	0.9611
5606	4.5000	0.9579	0.9611
5607	4.5000	0.9579	0.9611
5608	4.5000	0.9579	0.9611
5609	4.5000	0.9579	0.9611
5610	4.5000	0.9579	0.9611
5611	4.5000	0.9579	0.9611
5612	4.5000	0.9579	0.9611
5613	2.5000	0.5321	0.5340
5614	4.5000	0.9579	0.9611
5615	4.5000	0.9579	0.9611
5616	4.5000	0.9579	0.9611
5617	4.5000	0.9579	0.9611
5618	3.5000	0.7450	0.7475
5619	4.5000	0.9579	0.9611
5620	2.5000	0.5321	0.5340
5621	4.5000	0.9579	0.9611
5622	4.5000	0.9579	0.9611
5623	4.5000	0.9579	0.9611
5624	4.5000	0.9579	0.9611
5625	2.5000	0.5321	0.5340
5626	4.5000	0.9579	0.9611
5627	4.5000	0.9579	0.9611
5628	4.5000	0.9579	0.9611
5629	4.5000	0.9579	0.9611
5630	3.5000	0.7450	0.7475
5631	3.5000	0.7450	0.7475
5632	4.5000	0.9579	0.9611
5633	3.5000	0.7450	0.7475
5634	3.5000	0.7450	0.7475
5635	4.5000	0.9579	0.9611
5636	3.5000	0.7450	0.7475
5637	4.5000	0.9579	0.9611
5638	4.5000	0.9579	0.9611
5639	4.5000	0.9579	0.9611
5640	4.5000	0.9579	0.9611
5641	4.5000	0.9579	0.9611
5642	3.5000	0.7450	0.7475
5643	2.5000	0.5321	0.5340
5644	4.5000	0.9579	0.9611
5645	3.5000	0.7450	0.7475
5646	4.5000	0.9579	0.9611
5647	3.5000	0.7450	0.7475
5648	4.5000	0.9579	0.9611
5649	4.5000	0.9579	0.9611
5650	3.5000	0.7450	0.7475
5651	3.5000	0.7450	0.7475
5652	3.5000	0.7450	0.7475
5653	4.5000	0.9579	0.9611
5654	3.5000	0.7450	0.7475
5655	3.5000	0.7450	0.7475
5656	4.5000	0.9579	0.9611
5657	4.5000	0.9579	0.9611
5658	4.5000	0.9579	0.9611
5659	4.5000	0.9579	0.9611
5660	3.5000	0.7450	0.7475
5661	4.5000	0.9579	0.9611
5662	4.5000	0.9579	0.9611
5663	4.5000	0.9579	0.9611
5664	4.5000	0.9579	0.9611
5665	4.5000	0.9579	0.9611
5666	3.5000	0.7450	0.7475
5667	4.5000	0.9579	0.9611
5668	4.5000	0.9579	0.9611
5669	4.5000	0.9579	0.9611
5670	4.5000	0.9579	0.9611
5671	3.5000	0.7450	0.7475
5672	4.5000	0.9579	0.9611
5673	4.5000	0.9579	0.9611
5674	4.5000	0.9579	0.9611
5675	3.5000	0.7450	0.7475
5676	4.5000	0.9579	0.9611
5677	4.5000	0.9579	0.9611
5678	4.5000	0.9579	0.9611
5679	4.5000	0.9579	0.9611
5680	4.5000	0.9579	0.9611
5681	4.5000	0.9579	0.9611
5682	4.5000	0.9579	0.9611
5683	4.5000	0.9579	0.9611
5684	4.5000	0.9579	0.9611
5685	2.5000	0.5321	0.5340
5686	4.5000	0.9579	0.9611
5687	4.5000	0.9579	0.9611
5688	3.5000	0.7450	0.7475
5689	4.5000	0.9579	0.9611
5690	3.5000	0.7450	0.7475
5691	2.5000	0.5321	0.5340
5692	4.5000	0.9579	0.9611
5693	4.5000	0.9579	0.9611
5694	3.5000	0.7450	0.7475
5695	3.5000	0.7450	0.7475
5696	3.5000	0.7450	0.7475
5697	4.5000	0.9579	0.9611
5698	3.5000	0.7450	0.7475
5699	4.5000	0.9579	0.9611
5700	4.5000	0.9579	0.9611
5701	4.5000	0.9579	0.9611
5702	4.5000	0.9579	0.9611
5703	3.5000	0.7450	0.7475
5704	4.5000	0.9579	0.9611
5705	4.5000	0.9579	0.9611
5706	3.5000	0.7450	0.7475
5707	4.5000	0.9579	0.9611
5708	4.5000	0.9579	0.9611
5709	4.5000	0.9579	0.9611
5710	3.5000	0.7450	0.7475
5711	3.5000	0.7450	0.7475
5712	4.5000	0.9579	0.9611
5713	4.5000	0.9579	0.9611
5714	2.5000	0.5321	0.5340
5715	4.5000	0.9579	0.9611
5716	4.5000	0.9579	0.9611
5717	3.5000	0.7450	0.7475
5718	3.5000	0.7450	0.7475
5719	4.5000	0.9579	0.9611
5720	4.5000	0.9579	0.9611
5721	4.5000	0.9579	0.9611
5722	4.5000	0.9579	0.9611
5723	4.5000	0.9579	0.9611
5724	4.5000	0.9579	0.9611
5725	3.5000	0.7450	0.7475
5726	3.5000	0.7450	0.7475
5727	3.5000	0.7450	0.7475
5728	4.5000	0.9579	0.9611
5729	3.5000	0.7450	0.7475
5730	4.5000	0.9579	0.9611
5731	4.5000	0.9579	0.9611
5732	3.5000	0.7450	0.7475
5733	4.5000	0.9579	0.9611
5734	4.5000	0.9579	0.9611
5735	4.5000	0.9579	0.9611
5736	4.5000	0.9579	0.9611
5737	3.5000	0.7450	0.7475
5738	4.5000	0.9579	0.9611
5739	2.5000	0.5321	0.5340
5740	4.5000	0.9579	0.9611
5741	3.5000	0.7450	0.7475
5742	2.5000	0.5321	0.5340
5743	4.5000	0.9579	0.9611
5744	4.5000	0.9579	0.9611
5745	3.5000	0.7450	0.7475
5746	4.5000	0.9579	0.9611
5747	4.5000	0.9579	0.9611
5748	4.5000	0.9579	0.9611
5749	4.5000	0.9579	0.9611
5750	4.5000	0.9579	0.9611
5751	4.5000	0.9579	0.9611
5752	4.5000	0.9579	0.9611
5753	4.5000	0.9579	0.9611
5754	3.5000	0.7450	0.7475
5755	4.5000	0.9579	0.9611
5756	3.5000	0.7450	0.7475
5757	3.5000	0.7450	0.7475
5758	4.5000	0.9579	0.9611
5759	4.5000	0.9579	0.9611
5760	3.5000	0.7450	0.7475
5761	4.5000	0.9579	0.9611
5762	3.5000	0.7450	0.7475
5763	4.5000	0.9579	0.9611
5764	4.5000	0.9579	0.9611
5765	4.5000	0.9579	0.9611
5766	4.5000	0.9579	0.9611
5767	4.5000	0.9579	0.9611
5768	4.5000	0.9579	0.9611
5769	3.5000	0.7450	0.7475
5770	4.5000	0.9579	0.9611
5771	3.5000	0.7450	0.7475
5772	4.5000	0.9579	0.9611
5773	3.5000	0.7450	0.7475
5774	4.5000	0.9579	0.9611
5775	4.5000	0.9579	0.9611
5776	4.5000	0.9579	0.9611
5777	4.5000	0.9579	0.9611
5778	4.5000	0.9579	0.9611
5779	4.5000	0.9579	0.9611
5780	4.5000	0.9579	0.9611
5781	3.5000	0.7450	0.7475
5782	4.5000	0.9579	0.9611
5783	3.5000	0.7450	0.7475
5784	3.5000	0.7450	0.7475
5785	2.5000	0.5321	0.5340
5786	4.5000	0.9579	0.9611
5787	4.5000	0.9579	0.9611
5788	4.5000	0.9579	0.9611
5789	3.5000	0.7450	0.7475
5790	3.5000	0.7450	0.7475
5791	3.5000	0.7450	0.7475
5792	4.5000	0.9579	0.9611
5793	4.5000	0.9579	0.9611
5794	4.5000	0.9579	0.9611
5795	3.5000	0.7450	0.7475
5796	4.5000	0.9579	0.9611
5797	3.5000	0.7450	0.7475
5798	3.5000	0.7450	0.7475
5799	4.5000	0.9579	0.9611
5800	4.5000	0.9579	0.9611
5801	4.5000	0.9579	0.9611
5802	4.5000	0.9579	0.9611
5803	4.5000	0.9579	0.9611
5804	3.5000	0.7450	0.7475
5805	3.5000	0.7450	0.7475
5806	4.5000	0.9579	0.9611
5807	4.5000	0.9579	0.9611
5808	4.5000	0.9579	0.9611
5809	3.5000	0.7450	0.7475
5810	4.5000	0.9579	0.9611
5811	3.5000	0.7450	0.7475
5812	4.5000	0.9579	0.9611
5813	4.5000	0.9579	0.9611
5814	4.5000	0.9579	0.9611
5815	3.5000	0.7450	0.7475
5816	4.5000	0.9579	0.9611
5817	3.5000	0.7450	0.7475
5818	4.5000	0.9579	0.9611
5819	4.5000	0.9579	0.9611
5820	4.5000	0.9579	0.9611
5821	4.5000	0.9579	0.9611
5822	4.5000	0.9579	0.9611
5823	2.5000	0.5321	0.5340
5824	4.5000	0.9579	0.9611
5825	3.5000	0.7450	0.7475
5826	4.5000	0.9579	0.9611
5827	4.5000	0.9579	0.9611
5828	3.5000	0.7450	0.7475
5829	4.5000	0.9579	0.9611
5830	4.5000	0.9579	0.9611
5831	3.5000	0.7450	0.7475
5832	3.5000	0.7450	0.7475
5833	3.5000	0.7450	0.7475
5834	4.5000	0.9579	0.9611
5835	4.5000	0.9579	0.9611
5836	4.5000	0.9579	0.9611
5837	4.5000	0.9579	0.9611
5838	4.5000	0.9579	0.9611
5839	4.5000	0.9579	0.9611
5840	3.5000	0.7450	0.7475
5841	4.5000	0.9579	0.9611
5842	4.5000	0.9579	0.9611
5843	4.5000	0.9579	0.9611
5844	4.5000	0.9579	0.9611
5845	4.5000	0.9579	0.9611
5846	4.5000	0.9579	0.9611
5847	4.5000	0.9579	0.9611
5848	4.5000	0.9579	0.9611
5849	4.5000	0.9579	0.9611
5850	4.5000	0.9579	0.9611
5851	3.5000	0.7450	0.7475
5852	4.5000	0.9579	0.9611
5853	4.5000	0.9579	0.9611
5854	4.5000	0.9579	0.9611
5855	4.5000	0.9579	0.9611
5856	4.5000	0.9579	0.9611
5857	4.5000	0.9579	0.9611
5858	4.5000	0.9579	0.9611
5859	4.5000	0.9579	0.9611
5860	4.5000	0.9579	0.9611
5861	4.5000	0.9579	0.9611
5862	3.5000	0.7450	0.7475
5863	1.5000	0.3193	0.3204
5864	4.5000	0.9579	0.9611
5865	4.5000	0.9579	0.9611
5866	4.5000	0.9579	0.9611
5867	4.5000	0.9579	0.9611
5868	2.5000	0.5321	0.5340
5869	4.5000	0.9579	0.9611
5870	4.5000	0.9579	0.9611
5871	4.5000	0.9579	0.9611
5872	4.5000	0.9579	0.9611
5873	3.5000	0.7450	0.7475
5874	4.5000	0.9579	0.9611
5875	3.5000	0.7450	0.7475
5876	3.5000	0.7450	0.7475
5877	4.5000	0.9579	0.9611
5878	4.5000	0.9579	0.9611
5879	2.5000	0.5321	0.5340
5880	4.5000	0.9579	0.9611
5881	4.5000	0.9579	0.9611
5882	4.5000	0.9579	0.9611
5883	3.5000	0.7450	0.7475
5884	3.5000	0.7450	0.7475
5885	2.5000	0.5321	0.5340
5886	3.5000	0.7450	0.7475
5887	4.5000	0.9579	0.9611
5888	4.5000	0.9579	0.9611
5889	2.5000	0.5321	0.5340
5890	4.5000	0.9579	0.9611
5891	4.5000	0.9579	0.9611
5892	4.5000	0.9579	0.9611
5893	4.5000	0.9579	0.9611
5894	4.5000	0.9579	0.9611
5895	3.5000	0.7450	0.7475
5896	4.5000	0.9579	0.9611
5897	3.5000	0.7450	0.7475
5898	3.5000	0.7450	0.7475
5899	4.5000	0.9579	0.9611
5900	4.5000	0.9579	0.9611
5901	4.5000	0.9579	0.9611
5902	4.5000	0.9579	0.9611
5903	3.5000	0.7450	0.7475
5904	4.5000	0.9579	0.9611
5905	3.5000	0.7450	0.7475
5906	3.5000	0.7450	0.7475
5907	4.5000	0.9579	0.9611
5908	2.5000	0.5321	0.5340
5909	3.5000	0.7450	0.7475
5910	4.5000	0.9579	0.9611
5911	4.5000	0.9579	0.9611
5912	4.5000	0.9579	0.9611
5913	4.5000	0.9579	0.9611
5914	3.5000	0.7450	0.7475
5915	4.5000	0.9579	0.9611
5916	4.5000	0.9579	0.9611
5917	4.5000	0.9579	0.9611
5918	4.5000	0.9579	0.9611
5919	4.5000	0.9579	0.9611
5920	4.5000	0.9579	0.9611
5921	4.5000	0.9579	0.9611
5922	4.5000	0.9579	0.9611
5923	4.5000	0.9579	0.9611
5924	4.5000	0.9579	0.9611
5925	4.5000	0.9579	0.9611
5926	2.5000	0.5321	0.5340
5927	4.5000	0.9579	0.9611
5928	3.5000	0.7450	0.7475
5929	4.5000	0.9579	0.9611
5930	3.5000	0.7450	0.7475
5931	4.5000	0.9579	0.9611
5932	3.5000	0.7450	0.7475
5933	4.5000	0.9579	0.9611
5934	4.5000	0.9579	0.9611
5935	4.5000	0.9579	0.9611
5936	4.5000	0.9579	0.9611
5937	3.5000	0.7450	0.7475
5938	4.5000	0.9579	0.9611
5939	4.5000	0.9579	0.9611
5940	3.5000	0.7450	0.7475
5941	4.5000	0.9579	0.9611
5942	4.5000	0.9579	0.9611
5943	3.5000	0.7450	0.7475
5944	4.5000	0.9579	0.9611
5945	3.5000	0.7450	0.7475
5946	3.5000	0.7450	0.7475
5947	4.5000	0.9579	0.9611
5948	4.5000	0.9579	0.9611
5949	4.5000	0.9579	0.9611
5950	3.5000	0.7450	0.7475
5951	4.5000	0.9579	0.9611
5952	4.5000	0.9579	0.9611
5953	4.5000	0.9579	0.9611
5954	4.5000	0.9579	0.9611
5955	4.5000	0.9579	0.9611
5956	3.5000	0.7450	0.7475
5957	4.5000	0.9579	0.9611
5958	4.5000	0.9579	0.9611
5959	4.5000	0.9579	0.9611
5960	4.5000	0.9579	0.9611
5961	4.5000	0.9579	0.9611
5962	3.5000	0.7450	0.7475
5963	4.5000	0.9579	0.9611
5964	4.5000	0.9579	0.9611
5965	4.5000	0.9579	0.9611
5966	4.5000	0.9579	0.9611
5967	4.5000	0.9579	0.9611
5968	4.5000	0.9579	0.9611
5969	4.5000	0.9579	0.9611
5970	4.5000	0.9579	0.9611
5971	4.5000	0.9579	0.9611
5972	4.5000	0.9579	0.9611
5973	3.5000	0.7450	0.7475
5974	4.5000	0.9579	0.9611
5975	4.5000	0.9579	0.9611
5976	4.5000	0.9579	0.9611
5977	3.5000	0.7450	0.7475
5978	4.5000	0.9579	0.9611
5979	3.5000	0.7450	0.7475
5980	4.5000	0.9579	0.9611
5981	4.5000	0.9579	0.9611
5982	3.5000	0.7450	0.7475
5983	4.5000	0.9579	0.9611
5984	3.5000	0.7450	0.7475
5985	4.5000	0.9579	0.9611
5986	4.5000	0.9579	0.9611
5987	4.5000	0.9579	0.9611
5988	4.5000	0.9579	0.9611
5989	4.5000	0.9579	0.9611
5990	4.5000	0.9579	0.9611
5991	4.5000	0.9579	0.9611
5992	4.5000	0.9579	0.9611
5993	3.5000	0.7450	0.7475
5994	4.5000	0.9579	0.9611
5995	4.5000	0.9579	0.9611
5996	4.5000	0.9579	0.9611
5997	4.5000	0.9579	0.9611
5998	4.5000	0.9579	0.9611
5999	4.5000	0.9579	0.9611
6000	4.5000	0.9579	0.9611
6001	4.5000	0.9579	0.9611
6002	3.5000	0.7450	0.7475
6003	3.5000	0.7450	0.7475
6004	4.5000	0.9579	0.9611
6005	4.5000	0.9579	0.9611
6006	1.5000	0.3193	0.3204
6007	4.5000	0.9579	0.9611
6008	4.5000	0.9579	0.9611
6009	2.5000	0.5321	0.5340
6010	3.5000	0.7450	0.7475
6011	4.5000	0.9579	0.9611
6012	4.5000	0.9579	0.9611
6013	4.5000	0.9579	0.9611
6014	4.5000	0.9579	0.9611
6015	4.5000	0.9579	0.9611
6016	4.5000	0.9579	0.9611
6017	1.5000	0.3193	0.3204
6018	4.5000	0.9579	0.9611
6019	3.5000	0.7450	0.7475
6020	4.5000	0.9579	0.9611
6021	4.5000	0.9579	0.9611
6022	4.5000	0.9579	0.9611
6023	3.5000	0.7450	0.7475
6024	4.5000	0.9579	0.9611
6025	3.5000	0.7450	0.7475
6026	2.5000	0.5321	0.5340
6027	4.5000	0.9579	0.9611
6028	3.5000	0.7450	0.7475
6029	4.5000	0.9579	0.9611
6030	4.5000	0.9579	0.9611
6031	4.5000	0.9579	0.9611
6032	4.5000	0.9579	0.9611
6033	3.5000	0.7450	0.7475
6034	3.5000	0.7450	0.7475
6035	4.5000	0.9579	0.9611
6036	4.5000	0.9579	0.9611
6037	4.5000	0.9579	0.9611
6038	4.5000	0.9579	0.9611
6039	3.5000	0.7450	0.7475
6040	4.5000	0.9579	0.9611
6041	3.5000	0.7450	0.7475
6042	4.5000	0.9579	0.9611
6043	4.5000	0.9579	0.9611
6044	4.5000	0.9579	0.9611
6045	3.5000	0.7450	0.7475
6046	4.5000	0.9579	0.9611
6047	4.5000	0.9579	0.9611
6048	2.5000	0.5321	0.5340
6049	3.5000	0.7450	0.7475
6050	4.5000	0.9579	0.9611
6051	4.5000	0.9579	0.9611
6052	4.5000	0.9579	0.9611
6053	4.5000	0.9579	0.9611
6054	3.5000	0.7450	0.7475
6055	3.5000	0.7450	0.7475
6056	3.5000	0.7450	0.7475
6057	3.5000	0.7450	0.7475
6058	3.5000	0.7450	0.7475
6059	4.5000	0.9579	0.9611
6060	3.5000	0.7450	0.7475
6061	4.5000	0.9579	0.9611
6062	4.5000	0.9579	0.9611
6063	4.5000	0.9579	0.9611
6064	4.5000	0.9579	0.9611
6065	4.5000	0.9579	0.9611
6066	4.5000	0.9579	0.9611
6067	4.5000	0.9579	0.9611
6068	3.5000	0.7450	0.7475
6069	3.5000	0.7450	0.7475
6070	2.5000	0.5321	0.5340
6071	4.5000	0.9579	0.9611
6072	4.5000	0.9579	0.9611
6073	4.5000	0.9579	0.9611
6074	4.5000	0.9579	0.9611
6075	4.5000	0.9579	0.9611
6076	4.5000	0.9579	0.9611
6077	3.5000	0.7450	0.7475
6078	4.5000	0.9579	0.9611
6079	4.5000	0.9579	0.9611
6080	4.5000	0.9579	0.9611
6081	4.5000	0.9579	0.9611
6082	4.5000	0.9579	0.9611
6083	4.5000	0.9579	0.9611
6084	4.5000	0.9579	0.9611
6085	4.5000	0.9579	0.9611
6086	4.5000	0.9579	0.9611
6087	1.5000	0.3193	0.3204
6088	4.5000	0.9579	0.9611
6089	3.5000	0.7450	0.7475
6090	4.5000	0.9579	0.9611
6091	4.5000	0.9579	0.9611
6092	4.5000	0.9579	0.9611
6093	3.5000	0.7450	0.7475
6094	4.5000	0.9579	0.9611
6095	4.5000	0.9579	0.9611
6096	3.5000	0.7450	0.7475
6097	3.5000	0.7450	0.7475
6098	4.5000	0.9579	0.9611
6099	3.5000	0.7450	0.7475
6100	4.5000	0.9579	0.9611
6101	3.5000	0.7450	0.7475
6102	4.5000	0.9579	0.9611
6103	2.5000	0.5321	0.5340
6104	3.5000	0.7450	0.7475
6105	4.5000	0.9579	0.9611
6106	4.5000	0.9579	0.9611
6107	4.5000	0.9579	0.9611
6108	3.5000	0.7450	0.7475
6109	4.5000	0.9579	0.9611
6110	3.5000	0.7450	0.7475
6111	3.5000	0.7450	0.7475
6112	4.5000	0.9579	0.9611
6113	2.5000	0.5321	0.5340
6114	3.5000	0.7450	0.7475
6115	3.5000	0.7450	0.7475
6116	4.5000	0.9579	0.9611
6117	3.5000	0.7450	0.7475
6118	4.5000	0.9579	0.9611
6119	4.5000	0.9579	0.9611
6120	3.5000	0.7450	0.7475
6121	4.5000	0.9579	0.9611
6122	4.5000	0.9579	0.9611
6123	3.5000	0.7450	0.7475
6124	4.5000	0.9579	0.9611
6125	3.5000	0.7450	0.7475
6126	4.5000	0.9579	0.9611
6127	2.5000	0.5321	0.5340
6128	3.5000	0.7450	0.7475
6129	4.5000	0.9579	0.9611
6130	3.5000	0.7450	0.7475
6131	3.5000	0.7450	0.7475
6132	4.5000	0.9579	0.9611
6133	4.5000	0.9579	0.9611
6134	3.5000	0.7450	0.7475
6135	3.5000	0.7450	0.7475
6136	4.5000	0.9579	0.9611
6137	4.5000	0.9579	0.9611
6138	4.5000	0.9579	0.9611
6139	4.5000	0.9579	0.9611
6140	3.5000	0.7450	0.7475
6141	4.5000	0.9579	0.9611
6142	4.5000	0.9579	0.9611
6143	4.5000	0.9579	0.9611
6144	4.5000	0.9579	0.9611
6145	3.5000	0.7450	0.7475
6146	4.5000	0.9579	0.9611
6147	4.5000	0.9579	0.9611
6148	4.5000	0.9579	0.9611
6149	4.5000	0.9579	0.9611
6150	4.5000	0.9579	0.9611
6151	3.5000	0.7450	0.7475
6152	3.5000	0.7450	0.7475
6153	4.5000	0.9579	0.9611
6154	3.5000	0.7450	0.7475
6155	3.5000	0.7450	0.7475
6156	2.5000	0.5321	0.5340
6157	4.5000	0.9579	0.9611
6158	4.5000	0.9579	0.9611
6159	3.5000	0.7450	0.7475
6160	4.5000	0.9579	0.9611
6161	4.5000	0.9579	0.9611
6162	4.5000	0.9579	0.9611
6163	4.5000	0.9579	0.9611
6164	4.5000	0.9579	0.9611
6165	3.5000	0.7450	0.7475
6166	4.5000	0.9579	0.9611
6167	1.5000	0.3193	0.3204
6168	4.5000	0.9579	0.9611
6169	4.5000	0.9579	0.9611
6170	4.5000	0.9579	0.9611
6171	4.5000	0.9579	0.9611
6172	4.5000	0.9579	0.9611
6173	4.5000	0.9579	0.9611
6174	2.5000	0.5321	0.5340
6175	4.5000	0.9579	0.9611
6176	4.5000	0.9579	0.9611
6177	4.5000	0.9579	0.9611
6178	4.5000	0.9579	0.9611
6179	4.5000	0.9579	0.9611
6180	3.5000	0.7450	0.7475
6181	4.5000	0.9579	0.9611
6182	4.5000	0.9579	0.9611
6183	4.5000	0.9579	0.9611
6184	4.5000	0.9579	0.9611
6185	4.5000	0.9579	0.9611
6186	4.5000	0.9579	0.9611
6187	4.5000	0.9579	0.9611
6188	3.5000	0.7450	0.7475
6189	4.5000	0.9579	0.9611
6190	2.5000	0.5321	0.5340
6191	4.5000	0.9579	0.9611
6192	4.5000	0.9579	0.9611
6193	4.5000	0.9579	0.9611
6194	3.5000	0.7450	0.7475
6195	4.5000	0.9579	0.9611
6196	4.5000	0.9579	0.9611
6197	3.5000	0.7450	0.7475
6198	4.5000	0.9579	0.9611
6199	4.5000	0.9579	0.9611
6200	4.5000	0.9579	0.9611
6201	1.5000	0.3193	0.3204
6202	4.5000	0.9579	0.9611
6203	4.5000	0.9579	0.9611
