Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
5143	10.0000	1.3569	1.3348
5144	6.0000	0.8141	0.8009
5145	7.0000	0.9498	0.9343
5146	8.0000	1.0855	1.0678
5147	6.0000	0.8141	0.8009
5148	8.0000	1.0855	1.0678
5149	4.0000	0.5427	0.5339
5150	4.0000	0.5427	0.5339
5151	10.0000	1.3569	1.3348
5152	8.0000	1.0855	1.0678
5153	8.0000	1.0855	1.0678
5154	9.0000	1.2212	1.2013
5155	9.0000	1.2212	1.2013
5156	9.0000	1.2212	1.2013
5157	8.0000	1.0855	1.0678
5158	8.0000	1.0855	1.0678
5159	4.0000	0.5427	0.5339
5160	8.0000	1.0855	1.0678
5161	6.0000	0.8141	0.8009
5162	7.0000	0.9498	0.9343
5163	8.0000	1.0855	1.0678
5164	6.0000	0.8141	0.8009
5165	6.0000	0.8141	0.8009
5166	8.0000	1.0855	1.0678
5167	10.0000	1.3569	1.3348
5168	8.0000	1.0855	1.0678
5169	4.0000	0.5427	0.5339
5170	7.0000	0.9498	0.9343
5171	9.0000	1.2212	1.2013
5172	6.0000	0.8141	0.8009
5173	10.0000	1.3569	1.3348
5174	6.0000	0.8141	0.8009
5175	7.0000	0.9498	0.9343
5176	8.0000	1.0855	1.0678
5177	9.0000	1.2212	1.2013
5178	10.0000	1.3569	1.3348
5179	8.0000	1.0855	1.0678
5180	8.0000	1.0855	1.0678
5181	9.0000	1.2212	1.2013
5182	5.0000	0.6784	0.6674
5183	9.0000	1.2212	1.2013
5184	7.0000	0.9498	0.9343
5185	6.0000	0.8141	0.8009
5186	7.0000	0.9498	0.9343
5187	9.0000	1.2212	1.2013
5188	7.0000	0.9498	0.9343
5189	9.0000	1.2212	1.2013
5190	7.0000	0.9498	0.9343
5191	6.0000	0.8141	0.8009
5192	9.0000	1.2212	1.2013
5193	9.0000	1.2212	1.2013
5194	10.0000	1.3569	1.3348
5195	5.0000	0.6784	0.6674
5196	9.0000	1.2212	1.2013
5197	10.0000	1.3569	1.3348
5198	8.0000	1.0855	1.0678
5199	6.0000	0.8141	0.8009
5200	6.0000	0.8141	0.8009
5201	9.0000	1.2212	1.2013
5202	8.0000	1.0855	1.0678
5203	9.0000	1.2212	1.2013
5204	3.0000	0.4071	0.4004
5205	7.0000	0.9498	0.9343
5206	8.0000	1.0855	1.0678
5207	4.0000	0.5427	0.5339
5208	7.0000	0.9498	0.9343
5209	8.0000	1.0855	1.0678
5210	6.0000	0.8141	0.8009
5211	7.0000	0.9498	0.9343
5212	6.0000	0.8141	0.8009
5213	9.0000	1.2212	1.2013
5214	6.0000	0.8141	0.8009
5215	7.0000	0.9498	0.9343
5216	7.0000	0.9498	0.9343
5217	9.0000	1.2212	1.2013
5218	7.0000	0.9498	0.9343
5219	10.0000	1.3569	1.3348
5220	9.0000	1.2212	1.2013
5221	8.0000	1.0855	1.0678
5222	6.0000	0.8141	0.8009
5223	7.0000	0.9498	0.9343
5224	8.0000	1.0855	1.0678
5225	9.0000	1.2212	1.2013
5226	5.0000	0.6784	0.6674
5227	8.0000	1.0855	1.0678
5228	9.0000	1.2212	1.2013
5229	9.0000	1.2212	1.2013
5230	7.0000	0.9498	0.9343
5231	5.0000	0.6784	0.6674
5232	9.0000	1.2212	1.2013
5233	6.0000	0.8141	0.8009
5234	10.0000	1.3569	1.3348
5235	7.0000	0.9498	0.9343
5236	6.0000	0.8141	0.8009
5237	9.0000	1.2212	1.2013
5238	5.0000	0.6784	0.6674
5239	8.0000	1.0855	1.0678
5240	4.0000	0.5427	0.5339
5241	5.0000	0.6784	0.6674
5242	8.0000	1.0855	1.0678
5243	10.0000	1.3569	1.3348
5244	7.0000	0.9498	0.9343
5245	9.0000	1.2212	1.2013
5246	9.0000	1.2212	1.2013
5247	6.0000	0.8141	0.8009
5248	7.0000	0.9498	0.9343
5249	7.0000	0.9498	0.9343
5250	7.0000	0.9498	0.9343
5251	9.0000	1.2212	1.2013
5252	9.0000	1.2212	1.2013
5253	7.0000	0.9498	0.9343
5254	6.0000	0.8141	0.8009
5255	6.0000	0.8141	0.8009
5256	8.0000	1.0855	1.0678
5257	7.0000	0.9498	0.9343
5258	8.0000	1.0855	1.0678
5259	9.0000	1.2212	1.2013
5260	8.0000	1.0855	1.0678
5261	5.0000	0.6784	0.6674
5262	5.0000	0.6784	0.6674
5263	0.0000	0.0000	0.0000
5264	7.0000	0.9498	0.9343
5265	8.0000	1.0855	1.0678
5266	5.0000	0.6784	0.6674
5267	9.0000	1.2212	1.2013
5268	9.0000	1.2212	1.2013
5269	6.0000	0.8141	0.8009
5270	9.0000	1.2212	1.2013
5271	8.0000	1.0855	1.0678
5272	8.0000	1.0855	1.0678
5273	3.0000	0.4071	0.4004
5274	7.0000	0.9498	0.9343
5275	5.0000	0.6784	0.6674
5276	3.0000	0.4071	0.4004
5277	9.0000	1.2212	1.2013
5278	5.0000	0.6784	0.6674
5279	9.0000	1.2212	1.2013
5280	7.0000	0.9498	0.9343
5281	8.0000	1.0855	1.0678
5282	8.0000	1.0855	1.0678
5283	0.0000	0.0000	0.0000
5284	8.0000	1.0855	1.0678
5285	8.0000	1.0855	1.0678
5286	9.0000	1.2212	1.2013
5287	7.0000	0.9498	0.9343
5288	8.0000	1.0855	1.0678
5289	6.0000	0.8141	0.8009
5290	7.0000	0.9498	0.9343
5291	7.0000	0.9498	0.9343
5292	8.0000	1.0855	1.0678
5293	6.0000	0.8141	0.8009
5294	6.0000	0.8141	0.8009
5295	8.0000	1.0855	1.0678
5296	9.0000	1.2212	1.2013
5297	7.0000	0.9498	0.9343
5298	9.0000	1.2212	1.2013
5299	7.0000	0.9498	0.9343
5300	9.0000	1.2212	1.2013
5301	8.0000	1.0855	1.0678
5302	4.0000	0.5427	0.5339
5303	7.0000	0.9498	0.9343
5304	6.0000	0.8141	0.8009
5305	9.0000	1.2212	1.2013
5306	6.0000	0.8141	0.8009
5307	9.0000	1.2212	1.2013
5308	6.0000	0.8141	0.8009
5309	7.0000	0.9498	0.9343
5310	7.0000	0.9498	0.9343
5311	7.0000	0.9498	0.9343
5312	5.0000	0.6784	0.6674
5313	9.0000	1.2212	1.2013
5314	9.0000	1.2212	1.2013
5315	7.0000	0.9498	0.9343
5316	6.0000	0.8141	0.8009
5317	8.0000	1.0855	1.0678
5318	8.0000	1.0855	1.0678
5319	9.0000	1.2212	1.2013
5320	7.0000	0.9498	0.9343
5321	6.0000	0.8141	0.8009
5322	7.0000	0.9498	0.9343
5323	9.0000	1.2212	1.2013
5324	7.0000	0.9498	0.9343
5325	6.0000	0.8141	0.8009
5326	8.0000	1.0855	1.0678
5327	8.0000	1.0855	1.0678
5328	7.0000	0.9498	0.9343
5329	7.0000	0.9498	0.9343
5330	8.0000	1.0855	1.0678
5331	5.0000	0.6784	0.6674
5332	5.0000	0.6784	0.6674
5333	6.0000	0.8141	0.8009
5334	9.0000	1.2212	1.2013
5335	9.0000	1.2212	1.2013
5336	6.0000	0.8141	0.8009
5337	5.0000	0.6784	0.6674
5338	4.0000	0.5427	0.5339
5339	8.0000	1.0855	1.0678
5340	7.0000	0.9498	0.9343
5341	9.0000	1.2212	1.2013
5342	7.0000	0.9498	0.9343
5343	6.0000	0.8141	0.8009
5344	3.0000	0.4071	0.4004
5345	7.0000	0.9498	0.9343
5346	5.0000	0.6784	0.6674
5347	8.0000	1.0855	1.0678
5348	6.0000	0.8141	0.8009
5349	7.0000	0.9498	0.9343
5350	9.0000	1.2212	1.2013
5351	8.0000	1.0855	1.0678
5352	7.0000	0.9498	0.9343
5353	3.0000	0.4071	0.4004
5354	7.0000	0.9498	0.9343
5355	9.0000	1.2212	1.2013
5356	4.0000	0.5427	0.5339
5357	8.0000	1.0855	1.0678
5358	8.0000	1.0855	1.0678
5359	9.0000	1.2212	1.2013
5360	6.0000	0.8141	0.8009
5361	7.0000	0.9498	0.9343
5362	9.0000	1.2212	1.2013
5363	6.0000	0.8141	0.8009
5364	5.0000	0.6784	0.6674
5365	9.0000	1.2212	1.2013
5366	9.0000	1.2212	1.2013
5367	9.0000	1.2212	1.2013
5368	8.0000	1.0855	1.0678
5369	9.0000	1.2212	1.2013
5370	9.0000	1.2212	1.2013
5371	9.0000	1.2212	1.2013
5372	9.0000	1.2212	1.2013
5373	8.0000	1.0855	1.0678
5374	8.0000	1.0855	1.0678
5375	8.0000	1.0855	1.0678
5376	8.0000	1.0855	1.0678
5377	6.0000	0.8141	0.8009
5378	9.0000	1.2212	1.2013
5379	6.0000	0.8141	0.8009
5380	7.0000	0.9498	0.9343
5381	8.0000	1.0855	1.0678
5382	7.0000	0.9498	0.9343
5383	8.0000	1.0855	1.0678
5384	5.0000	0.6784	0.6674
5385	8.0000	1.0855	1.0678
5386	9.0000	1.2212	1.2013
5387	8.0000	1.0855	1.0678
5388	9.0000	1.2212	1.2013
5389	7.0000	0.9498	0.9343
5390	9.0000	1.2212	1.2013
5391	7.0000	0.9498	0.9343
5392	9.0000	1.2212	1.2013
5393	9.0000	1.2212	1.2013
5394	5.0000	0.6784	0.6674
5395	8.0000	1.0855	1.0678
5396	6.0000	0.8141	0.8009
5397	9.0000	1.2212	1.2013
5398	8.0000	1.0855	1.0678
5399	10.0000	1.3569	1.3348
5400	4.0000	0.5427	0.5339
5401	6.0000	0.8141	0.8009
5402	9.0000	1.2212	1.2013
5403	9.0000	1.2212	1.2013
5404	9.0000	1.2212	1.2013
5405	4.0000	0.5427	0.5339
5406	9.0000	1.2212	1.2013
5407	9.0000	1.2212	1.2013
5408	8.0000	1.0855	1.0678
5409	7.0000	0.9498	0.9343
5410	5.0000	0.6784	0.6674
5411	9.0000	1.2212	1.2013
5412	6.0000	0.8141	0.8009
5413	8.0000	1.0855	1.0678
5414	8.0000	1.0855	1.0678
5415	6.0000	0.8141	0.8009
5416	4.0000	0.5427	0.5339
5417	9.0000	1.2212	1.2013
5418	7.0000	0.9498	0.9343
5419	8.0000	1.0855	1.0678
5420	8.0000	1.0855	1.0678
5421	6.0000	0.8141	0.8009
5422	7.0000	0.9498	0.9343
5423	7.0000	0.9498	0.9343
5424	9.0000	1.2212	1.2013
5425	4.0000	0.5427	0.5339
5426	8.0000	1.0855	1.0678
5427	10.0000	1.3569	1.3348
5428	5.0000	0.6784	0.6674
5429	7.0000	0.9498	0.9343
5430	7.0000	0.9498	0.9343
5431	6.0000	0.8141	0.8009
5432	8.0000	1.0855	1.0678
5433	8.0000	1.0855	1.0678
5434	8.0000	1.0855	1.0678
5435	9.0000	1.2212	1.2013
5436	7.0000	0.9498	0.9343
5437	6.0000	0.8141	0.8009
5438	8.0000	1.0855	1.0678
5439	8.0000	1.0855	1.0678
5440	8.0000	1.0855	1.0678
5441	8.0000	1.0855	1.0678
5442	10.0000	1.3569	1.3348
5443	6.0000	0.8141	0.8009
5444	7.0000	0.9498	0.9343
5445	8.0000	1.0855	1.0678
5446	7.0000	0.9498	0.9343
5447	6.0000	0.8141	0.8009
5448	9.0000	1.2212	1.2013
5449	4.0000	0.5427	0.5339
5450	9.0000	1.2212	1.2013
5451	7.0000	0.9498	0.9343
5452	10.0000	1.3569	1.3348
5453	6.0000	0.8141	0.8009
5454	3.0000	0.4071	0.4004
5455	8.0000	1.0855	1.0678
5456	8.0000	1.0855	1.0678
5457	5.0000	0.6784	0.6674
5458	7.0000	0.9498	0.9343
5459	6.0000	0.8141	0.8009
5460	9.0000	1.2212	1.2013
5461	6.0000	0.8141	0.8009
5462	4.0000	0.5427	0.5339
5463	6.0000	0.8141	0.8009
5464	7.0000	0.9498	0.9343
5465	7.0000	0.9498	0.9343
5466	7.0000	0.9498	0.9343
5467	9.0000	1.2212	1.2013
5468	9.0000	1.2212	1.2013
5469	7.0000	0.9498	0.9343
5470	9.0000	1.2212	1.2013
5471	6.0000	0.8141	0.8009
5472	4.0000	0.5427	0.5339
5473	10.0000	1.3569	1.3348
5474	9.0000	1.2212	1.2013
5475	9.0000	1.2212	1.2013
5476	9.0000	1.2212	1.2013
5477	4.0000	0.5427	0.5339
5478	7.0000	0.9498	0.9343
5479	7.0000	0.9498	0.9343
5480	8.0000	1.0855	1.0678
5481	6.0000	0.8141	0.8009
5482	10.0000	1.3569	1.3348
5483	8.0000	1.0855	1.0678
5484	7.0000	0.9498	0.9343
5485	7.0000	0.9498	0.9343
5486	6.0000	0.8141	0.8009
5487	7.0000	0.9498	0.9343
5488	9.0000	1.2212	1.2013
5489	9.0000	1.2212	1.2013
5490	6.0000	0.8141	0.8009
5491	9.0000	1.2212	1.2013
5492	9.0000	1.2212	1.2013
5493	6.0000	0.8141	0.8009
5494	8.0000	1.0855	1.0678
5495	5.0000	0.6784	0.6674
5496	8.0000	1.0855	1.0678
5497	7.0000	0.9498	0.9343
5498	8.0000	1.0855	1.0678
5499	8.0000	1.0855	1.0678
5500	7.0000	0.9498	0.9343
5501	7.0000	0.9498	0.9343
5502	9.0000	1.2212	1.2013
5503	6.0000	0.8141	0.8009
5504	9.0000	1.2212	1.2013
5505	9.0000	1.2212	1.2013
5506	8.0000	1.0855	1.0678
5507	6.0000	0.8141	0.8009
5508	6.0000	0.8141	0.8009
5509	8.0000	1.0855	1.0678
5510	9.0000	1.2212	1.2013
5511	8.0000	1.0855	1.0678
5512	8.0000	1.0855	1.0678
5513	7.0000	0.9498	0.9343
5514	9.0000	1.2212	1.2013
5515	8.0000	1.0855	1.0678
5516	8.0000	1.0855	1.0678
5517	9.0000	1.2212	1.2013
5518	6.0000	0.8141	0.8009
5519	7.0000	0.9498	0.9343
5520	8.0000	1.0855	1.0678
5521	8.0000	1.0855	1.0678
5522	9.0000	1.2212	1.2013
5523	6.0000	0.8141	0.8009
5524	4.0000	0.5427	0.5339
5525	9.0000	1.2212	1.2013
5526	9.0000	1.2212	1.2013
5527	4.0000	0.5427	0.5339
5528	6.0000	0.8141	0.8009
5529	8.0000	1.0855	1.0678
5530	8.0000	1.0855	1.0678
5531	9.0000	1.2212	1.2013
5532	8.0000	1.0855	1.0678
5533	7.0000	0.9498	0.9343
5534	7.0000	0.9498	0.9343
5535	7.0000	0.9498	0.9343
5536	8.0000	1.0855	1.0678
5537	8.0000	1.0855	1.0678
5538	8.0000	1.0855	1.0678
5539	9.0000	1.2212	1.2013
5540	7.0000	0.9498	0.9343
5541	7.0000	0.9498	0.9343
5542	4.0000	0.5427	0.5339
5543	4.0000	0.5427	0.5339
5544	6.0000	0.8141	0.8009
5545	9.0000	1.2212	1.2013
5546	7.0000	0.9498	0.9343
5547	8.0000	1.0855	1.0678
5548	6.0000	0.8141	0.8009
5549	7.0000	0.9498	0.9343
5550	9.0000	1.2212	1.2013
5551	4.0000	0.5427	0.5339
5552	10.0000	1.3569	1.3348
5553	9.0000	1.2212	1.2013
5554	7.0000	0.9498	0.9343
5555	7.0000	0.9498	0.9343
5556	9.0000	1.2212	1.2013
5557	9.0000	1.2212	1.2013
5558	9.0000	1.2212	1.2013
5559	6.0000	0.8141	0.8009
5560	4.0000	0.5427	0.5339
5561	7.0000	0.9498	0.9343
5562	8.0000	1.0855	1.0678
5563	3.0000	0.4071	0.4004
5564	6.0000	0.8141	0.8009
5565	6.0000	0.8141	0.8009
5566	6.0000	0.8141	0.8009
5567	8.0000	1.0855	1.0678
5568	9.0000	1.2212	1.2013
5569	6.0000	0.8141	0.8009
5570	7.0000	0.9498	0.9343
5571	7.0000	0.9498	0.9343
5572	9.0000	1.2212	1.2013
5573	9.0000	1.2212	1.2013
5574	5.0000	0.6784	0.6674
5575	3.0000	0.4071	0.4004
5576	9.0000	1.2212	1.2013
5577	8.0000	1.0855	1.0678
5578	9.0000	1.2212	1.2013
5579	6.0000	0.8141	0.8009
5580	6.0000	0.8141	0.8009
5581	10.0000	1.3569	1.3348
5582	7.0000	0.9498	0.9343
5583	8.0000	1.0855	1.0678
5584	9.0000	1.2212	1.2013
5585	7.0000	0.9498	0.9343
5586	9.0000	1.2212	1.2013
5587	8.0000	1.0855	1.0678
5588	8.0000	1.0855	1.0678
5589	9.0000	1.2212	1.2013
5590	9.0000	1.2212	1.2013
5591	9.0000	1.2212	1.2013
5592	10.0000	1.3569	1.3348
5593	7.0000	0.9498	0.9343
5594	9.0000	1.2212	1.2013
5595	9.0000	1.2212	1.2013
5596	8.0000	1.0855	1.0678
5597	7.0000	0.9498	0.9343
5598	7.0000	0.9498	0.9343
5599	9.0000	1.2212	1.2013
5600	9.0000	1.2212	1.2013
5601	9.0000	1.2212	1.2013
5602	7.0000	0.9498	0.9343
5603	7.0000	0.9498	0.9343
5604	10.0000	1.3569	1.3348
5605	7.0000	0.9498	0.9343
5606	5.0000	0.6784	0.6674
5607	9.0000	1.2212	1.2013
5608	6.0000	0.8141	0.8009
5609	9.0000	1.2212	1.2013
5610	6.0000	0.8141	0.8009
5611	6.0000	0.8141	0.8009
5612	7.0000	0.9498	0.9343
5613	9.0000	1.2212	1.2013
5614	8.0000	1.0855	1.0678
5615	10.0000	1.3569	1.3348
5616	3.0000	0.4071	0.4004
5617	9.0000	1.2212	1.2013
5618	7.0000	0.9498	0.9343
5619	6.0000	0.8141	0.8009
5620	8.0000	1.0855	1.0678
5621	8.0000	1.0855	1.0678
5622	4.0000	0.5427	0.5339
5623	8.0000	1.0855	1.0678
5624	8.0000	1.0855	1.0678
5625	8.0000	1.0855	1.0678
5626	8.0000	1.0855	1.0678
5627	6.0000	0.8141	0.8009
5628	8.0000	1.0855	1.0678
5629	7.0000	0.9498	0.9343
5630	8.0000	1.0855	1.0678
5631	9.0000	1.2212	1.2013
5632	9.0000	1.2212	1.2013
5633	9.0000	1.2212	1.2013
5634	5.0000	0.6784	0.6674
5635	9.0000	1.2212	1.2013
5636	7.0000	0.9498	0.9343
5637	3.0000	0.4071	0.4004
5638	7.0000	0.9498	0.9343
5639	8.0000	1.0855	1.0678
5640	8.0000	1.0855	1.0678
5641	6.0000	0.8141	0.8009
5642	8.0000	1.0855	1.0678
5643	8.0000	1.0855	1.0678
5644	6.0000	0.8141	0.8009
5645	6.0000	0.8141	0.8009
5646	7.0000	0.9498	0.9343
5647	9.0000	1.2212	1.2013
5648	7.0000	0.9498	0.9343
5649	5.0000	0.6784	0.6674
5650	6.0000	0.8141	0.8009
5651	6.0000	0.8141	0.8009
5652	7.0000	0.9498	0.9343
5653	8.0000	1.0855	1.0678
5654	9.0000	1.2212	1.2013
5655	8.0000	1.0855	1.0678
5656	9.0000	1.2212	1.2013
5657	7.0000	0.9498	0.9343
5658	7.0000	0.9498	0.9343
5659	8.0000	1.0855	1.0678
5660	9.0000	1.2212	1.2013
5661	8.0000	1.0855	1.0678
5662	9.0000	1.2212	1.2013
5663	8.0000	1.0855	1.0678
5664	8.0000	1.0855	1.0678
5665	5.0000	0.6784	0.6674
5666	9.0000	1.2212	1.2013
5667	8.0000	1.0855	1.0678
5668	6.0000	0.8141	0.8009
5669	6.0000	0.8141	0.8009
5670	9.0000	1.2212	1.2013
5671	7.0000	0.9498	0.9343
5672	3.0000	0.4071	0.4004
5673	8.0000	1.0855	1.0678
5674	6.0000	0.8141	0.8009
5675	9.0000	1.2212	1.2013
5676	8.0000	1.0855	1.0678
5677	10.0000	1.3569	1.3348
5678	9.0000	1.2212	1.2013
5679	9.0000	1.2212	1.2013
5680	6.0000	0.8141	0.8009
5681	7.0000	0.9498	0.9343
5682	7.0000	0.9498	0.9343
5683	8.0000	1.0855	1.0678
5684	9.0000	1.2212	1.2013
5685	8.0000	1.0855	1.0678
5686	7.0000	0.9498	0.9343
5687	9.0000	1.2212	1.2013
5688	9.0000	1.2212	1.2013
5689	6.0000	0.8141	0.8009
5690	7.0000	0.9498	0.9343
5691	6.0000	0.8141	0.8009
5692	7.0000	0.9498	0.9343
5693	8.0000	1.0855	1.0678
5694	9.0000	1.2212	1.2013
5695	8.0000	1.0855	1.0678
5696	5.0000	0.6784	0.6674
5697	8.0000	1.0855	1.0678
5698	7.0000	0.9498	0.9343
5699	9.0000	1.2212	1.2013
5700	9.0000	1.2212	1.2013
5701	9.0000	1.2212	1.2013
5702	6.0000	0.8141	0.8009
5703	10.0000	1.3569	1.3348
5704	8.0000	1.0855	1.0678
5705	9.0000	1.2212	1.2013
5706	9.0000	1.2212	1.2013
5707	5.0000	0.6784	0.6674
5708	8.0000	1.0855	1.0678
5709	6.0000	0.8141	0.8009
5710	9.0000	1.2212	1.2013
5711	4.0000	0.5427	0.5339
5712	10.0000	1.3569	1.3348
5713	7.0000	0.9498	0.9343
5714	7.0000	0.9498	0.9343
5715	5.0000	0.6784	0.6674
5716	10.0000	1.3569	1.3348
5717	6.0000	0.8141	0.8009
5718	7.0000	0.9498	0.9343
5719	5.0000	0.6784	0.6674
5720	6.0000	0.8141	0.8009
5721	7.0000	0.9498	0.9343
5722	7.0000	0.9498	0.9343
5723	8.0000	1.0855	1.0678
5724	3.0000	0.4071	0.4004
5725	6.0000	0.8141	0.8009
5726	4.0000	0.5427	0.5339
5727	6.0000	0.8141	0.8009
5728	9.0000	1.2212	1.2013
5729	6.0000	0.8141	0.8009
5730	9.0000	1.2212	1.2013
5731	7.0000	0.9498	0.9343
5732	7.0000	0.9498	0.9343
5733	7.0000	0.9498	0.9343
5734	5.0000	0.6784	0.6674
5735	6.0000	0.8141	0.8009
5736	8.0000	1.0855	1.0678
5737	6.0000	0.8141	0.8009
5738	5.0000	0.6784	0.6674
5739	7.0000	0.9498	0.9343
5740	9.0000	1.2212	1.2013
5741	8.0000	1.0855	1.0678
5742	9.0000	1.2212	1.2013
5743	9.0000	1.2212	1.2013
5744	9.0000	1.2212	1.2013
5745	8.0000	1.0855	1.0678
5746	7.0000	0.9498	0.9343
5747	6.0000	0.8141	0.8009
5748	5.0000	0.6784	0.6674
5749	9.0000	1.2212	1.2013
5750	5.0000	0.6784	0.6674
5751	8.0000	1.0855	1.0678
5752	9.0000	1.2212	1.2013
5753	9.0000	1.2212	1.2013
5754	6.0000	0.8141	0.8009
5755	8.0000	1.0855	1.0678
5756	4.0000	0.5427	0.5339
5757	8.0000	1.0855	1.0678
5758	9.0000	1.2212	1.2013
5759	6.0000	0.8141	0.8009
5760	8.0000	1.0855	1.0678
5761	9.0000	1.2212	1.2013
5762	6.0000	0.8141	0.8009
5763	8.0000	1.0855	1.0678
5764	7.0000	0.9498	0.9343
5765	7.0000	0.9498	0.9343
5766	8.0000	1.0855	1.0678
5767	5.0000	0.6784	0.6674
5768	8.0000	1.0855	1.0678
5769	7.0000	0.9498	0.9343
5770	7.0000	0.9498	0.9343
5771	9.0000	1.2212	1.2013
5772	7.0000	0.9498	0.9343
5773	5.0000	0.6784	0.6674
5774	9.0000	1.2212	1.2013
5775	9.0000	1.2212	1.2013
5776	5.0000	0.6784	0.6674
5777	2.0000	0.2714	0.2670
5778	8.0000	1.0855	1.0678
5779	8.0000	1.0855	1.0678
5780	6.0000	0.8141	0.8009
5781	6.0000	0.8141	0.8009
5782	9.0000	1.2212	1.2013
5783	9.0000	1.2212	1.2013
5784	7.0000	0.9498	0.9343
5785	6.0000	0.8141	0.8009
5786	9.0000	1.2212	1.2013
5787	8.0000	1.0855	1.0678
5788	9.0000	1.2212	1.2013
5789	6.0000	0.8141	0.8009
5790	10.0000	1.3569	1.3348
5791	9.0000	1.2212	1.2013
5792	9.0000	1.2212	1.2013
5793	8.0000	1.0855	1.0678
5794	4.0000	0.5427	0.5339
5795	8.0000	1.0855	1.0678
5796	7.0000	0.9498	0.9343
5797	6.0000	0.8141	0.8009
5798	9.0000	1.2212	1.2013
5799	4.0000	0.5427	0.5339
5800	7.0000	0.9498	0.9343
5801	8.0000	1.0855	1.0678
5802	9.0000	1.2212	1.2013
5803	10.0000	1.3569	1.3348
5804	9.0000	1.2212	1.2013
5805	8.0000	1.0855	1.0678
5806	6.0000	0.8141	0.8009
5807	7.0000	0.9498	0.9343
5808	7.0000	0.9498	0.9343
5809	9.0000	1.2212	1.2013
5810	10.0000	1.3569	1.3348
5811	7.0000	0.9498	0.9343
5812	7.0000	0.9498	0.9343
5813	7.0000	0.9498	0.9343
5814	5.0000	0.6784	0.6674
5815	8.0000	1.0855	1.0678
5816	10.0000	1.3569	1.3348
5817	8.0000	1.0855	1.0678
5818	6.0000	0.8141	0.8009
5819	4.0000	0.5427	0.5339
5820	9.0000	1.2212	1.2013
5821	8.0000	1.0855	1.0678
5822	7.0000	0.9498	0.9343
5823	9.0000	1.2212	1.2013
5824	7.0000	0.9498	0.9343
5825	7.0000	0.9498	0.9343
5826	8.0000	1.0855	1.0678
5827	6.0000	0.8141	0.8009
5828	5.0000	0.6784	0.6674
5829	3.0000	0.4071	0.4004
5830	6.0000	0.8141	0.8009
5831	7.0000	0.9498	0.9343
5832	7.0000	0.9498	0.9343
5833	10.0000	1.3569	1.3348
5834	8.0000	1.0855	1.0678
5835	8.0000	1.0855	1.0678
5836	6.0000	0.8141	0.8009
5837	3.0000	0.4071	0.4004
5838	8.0000	1.0855	1.0678
5839	4.0000	0.5427	0.5339
5840	7.0000	0.9498	0.9343
5841	5.0000	0.6784	0.6674
5842	6.0000	0.8141	0.8009
5843	8.0000	1.0855	1.0678
5844	9.0000	1.2212	1.2013
5845	9.0000	1.2212	1.2013
5846	7.0000	0.9498	0.9343
5847	7.0000	0.9498	0.9343
5848	3.0000	0.4071	0.4004
5849	9.0000	1.2212	1.2013
5850	9.0000	1.2212	1.2013
5851	8.0000	1.0855	1.0678
5852	5.0000	0.6784	0.6674
5853	9.0000	1.2212	1.2013
5854	5.0000	0.6784	0.6674
5855	8.0000	1.0855	1.0678
5856	7.0000	0.9498	0.9343
5857	6.0000	0.8141	0.8009
5858	6.0000	0.8141	0.8009
5859	9.0000	1.2212	1.2013
5860	8.0000	1.0855	1.0678
5861	9.0000	1.2212	1.2013
5862	7.0000	0.9498	0.9343
5863	9.0000	1.2212	1.2013
5864	8.0000	1.0855	1.0678
5865	8.0000	1.0855	1.0678
5866	5.0000	0.6784	0.6674
5867	7.0000	0.9498	0.9343
5868	9.0000	1.2212	1.2013
5869	9.0000	1.2212	1.2013
5870	7.0000	0.9498	0.9343
5871	9.0000	1.2212	1.2013
5872	3.0000	0.4071	0.4004
5873	6.0000	0.8141	0.8009
5874	9.0000	1.2212	1.2013
5875	6.0000	0.8141	0.8009
5876	7.0000	0.9498	0.9343
5877	9.0000	1.2212	1.2013
5878	9.0000	1.2212	1.2013
5879	8.0000	1.0855	1.0678
5880	7.0000	0.9498	0.9343
5881	6.0000	0.8141	0.8009
5882	8.0000	1.0855	1.0678
5883	8.0000	1.0855	1.0678
5884	8.0000	1.0855	1.0678
5885	9.0000	1.2212	1.2013
5886	9.0000	1.2212	1.2013
5887	6.0000	0.8141	0.8009
5888	7.0000	0.9498	0.9343
5889	8.0000	1.0855	1.0678
5890	4.0000	0.5427	0.5339
5891	9.0000	1.2212	1.2013
5892	4.0000	0.5427	0.5339
5893	8.0000	1.0855	1.0678
5894	8.0000	1.0855	1.0678
5895	9.0000	1.2212	1.2013
5896	6.0000	0.8141	0.8009
5897	9.0000	1.2212	1.2013
5898	6.0000	0.8141	0.8009
5899	8.0000	1.0855	1.0678
5900	8.0000	1.0855	1.0678
5901	9.0000	1.2212	1.2013
5902	7.0000	0.9498	0.9343
5903	7.0000	0.9498	0.9343
5904	4.0000	0.5427	0.5339
5905	9.0000	1.2212	1.2013
5906	8.0000	1.0855	1.0678
5907	7.0000	0.9498	0.9343
5908	7.0000	0.9498	0.9343
5909	8.0000	1.0855	1.0678
5910	7.0000	0.9498	0.9343
5911	9.0000	1.2212	1.2013
5912	6.0000	0.8141	0.8009
5913	8.0000	1.0855	1.0678
5914	7.0000	0.9498	0.9343
5915	7.0000	0.9498	0.9343
5916	8.0000	1.0855	1.0678
5917	7.0000	0.9498	0.9343
